originID,grade,type,start_time,end_time,lasting_time,o_lat,o_lon,d_lat,d_lon,dist (km)
'864348872860351403',minor,CONGESTION,03/03/2022 09:36:57,03/03/2022 09:51:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4287855719496323166',minor,CONGESTION,03/03/2022 09:38:27,03/03/2022 09:53:27,0:15:00,1.33242,103.91935,1.33557,103.93028,1.2652809880347737
'1257539275915112060',minor,CONGESTION,03/03/2022 09:38:57,03/03/2022 09:53:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3066814702191269438',minor,CONGESTION,03/03/2022 09:40:57,03/03/2022 09:55:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2318643347367183254',minor,CONGESTION,03/03/2022 09:41:01,03/03/2022 09:55:31,0:14:30,1.31729,103.84889,1.31648,103.8475,0.17875145230025616
'2134871800337753785',minor,CONGESTION,03/03/2022 09:42:31,03/03/2022 09:57:31,0:15:00,1.38907,103.75309,1.38882,103.75523,0.23975318926823802
'4504572432490067463',minor,CONGESTION,03/03/2022 09:43:27,03/03/2022 09:58:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'1080038609038840800',minor,CONGESTION,03/03/2022 09:42:57,03/03/2022 10:12:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'4496135774966946553',minor,CONGESTION,03/03/2022 09:47:27,03/03/2022 10:02:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'3931211954398090864',minor,CONGESTION,03/03/2022 09:46:57,03/03/2022 10:01:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1083878730553302088',minor,CONGESTION,03/03/2022 09:49:57,03/03/2022 10:04:57,0:15:00,1.31628,103.84725,1.31399,103.84546,0.32218486251238865
'3653495728008359208',minor,CONGESTION,03/03/2022 09:50:57,03/03/2022 10:05:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3034861953751076514',minor,CONGESTION,03/03/2022 09:50:27,03/03/2022 10:20:27,0:30:00,1.32707,103.73867,1.32424,103.74304,0.5783137203581772
'864666098535379053',minor,CONGESTION,03/03/2022 09:53:27,03/03/2022 10:08:27,0:15:00,1.41925,103.80028,1.4212,103.79728,0.397432630689748
'2439182122683254538',minor,CONGESTION,03/03/2022 09:52:57,03/03/2022 10:07:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4117470691550718308',minor,CONGESTION,03/03/2022 09:56:27,03/03/2022 10:26:27,0:30:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'2886431237944154454',minor,CONGESTION,03/03/2022 09:56:27,03/03/2022 10:11:27,0:15:00,1.33384,103.77215,1.3358,103.77535,0.41688903517709436
'3847811220571083',minor,CONGESTION,03/03/2022 09:59:27,03/03/2022 10:14:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'1262051473957109866',minor,CONGESTION,03/03/2022 10:01:27,03/03/2022 10:16:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'938407609774335985',minor,CONGESTION,03/03/2022 10:04:16,03/03/2022 10:27:31,0:23:15,1.29329,103.78681,1.2933,103.7868,0.0015688388727893158
'4465676295761558554',minor,CONGESTION,03/03/2022 10:05:27,03/03/2022 10:20:27,0:15:00,1.38866,103.75531,1.38965,103.7489,0.7217002040042454
'1619024543796827726',minor,CONGESTION,03/03/2022 10:05:27,03/03/2022 10:20:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'3410350814817851096',minor,CONGESTION,03/03/2022 10:06:57,03/03/2022 10:21:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'2164688176727748047',minor,CONGESTION,03/03/2022 10:07:27,03/03/2022 10:37:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3435281338021893026',minor,CONGESTION,03/03/2022 10:07:27,03/03/2022 10:22:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'2037665729263507010',minor,CONGESTION,03/03/2022 10:06:57,03/03/2022 10:21:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4116286833631625221',minor,CONGESTION,03/03/2022 10:09:27,03/03/2022 10:24:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'4146796271080756369',minor,CONGESTION,03/03/2022 10:12:27,03/03/2022 10:27:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'1829123637122179821',minor,CONGESTION,03/03/2022 10:14:27,03/03/2022 10:29:27,0:15:00,1.35266,103.72998,1.34851,103.73472,0.6991721489437046
'2727078073909287329',minor,CONGESTION,03/03/2022 10:16:27,03/03/2022 10:31:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'966057810574785141',minor,CONGESTION,03/03/2022 10:16:57,03/03/2022 10:31:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1396335188517827956',minor,CONGESTION,03/03/2022 10:18:31,03/03/2022 10:39:31,0:21:00,1.33952,103.86169,1.33039,103.86229,1.0117545071947103
'3661793395273111656',minor,CONGESTION,03/03/2022 10:18:05,03/03/2022 10:33:31,0:15:26,1.28935,103.7928,1.28935,103.7928,0.0
'4235472111588605531',minor,CONGESTION,03/03/2022 10:19:57,03/03/2022 10:34:57,0:15:00,1.34953,103.85808,1.35259,103.85708,0.35619112263408703
'1531964918750779936',minor,CONGESTION,03/03/2022 10:19:57,03/03/2022 10:34:57,0:15:00,1.36237,103.85882,1.36554,103.85996,0.37277554124628176
'4135301716976211791',minor,CONGESTION,03/03/2022 10:21:57,03/03/2022 10:36:57,0:15:00,1.38232,103.85826,1.38788,103.85817,0.6148781609844253
'1910466993154235908',minor,CONGESTION,03/03/2022 10:24:27,03/03/2022 10:54:27,0:30:00,1.35219,103.73077,1.34851,103.73472,0.5990160975651987
'175133071281862884',minor,CONGESTION,03/03/2022 10:23:57,03/03/2022 10:38:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1152393524039529679',minor,CONGESTION,03/03/2022 10:24:27,03/03/2022 10:54:27,0:30:00,1.32663,103.73952,1.32424,103.74304,0.4725476783554544
'2540072011973171216',minor,CONGESTION,03/03/2022 10:27:27,03/03/2022 10:42:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'3639594222622843017',minor,CONGESTION,03/03/2022 10:28:57,03/03/2022 10:43:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'4650015267360112274',minor,CONGESTION,03/03/2022 10:33:27,03/03/2022 10:48:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'2636555789750532279',minor,CONGESTION,03/03/2022 10:31:57,03/03/2022 10:46:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1643511300571012946',minor,CONGESTION,03/03/2022 10:32:27,03/03/2022 10:47:27,0:15:00,1.33499,103.9253,1.33557,103.93028,0.5579198897701565
'310416855262182531',minor,CONGESTION,03/03/2022 10:34:27,03/03/2022 10:49:27,0:15:00,1.32835,103.86814,1.32578,103.87121,0.44439646159418655
'2299828570692537349',minor,CONGESTION,03/03/2022 10:37:57,03/03/2022 10:52:57,0:15:00,1.31618,103.84686,1.31801,103.85012,0.41542116410099894
'484952091663653761',minor,CONGESTION,03/03/2022 10:41:27,03/03/2022 11:11:27,0:30:00,1.32026,103.87985,1.32241,103.88773,0.908618494103658
'2818163817955864025',minor,CONGESTION,03/03/2022 10:41:27,03/03/2022 10:56:27,0:15:00,1.32119,103.88261,1.32008,103.87985,0.3307753844487141
'88169912238703181',minor,CONGESTION,03/03/2022 10:43:01,03/03/2022 11:03:31,0:20:30,1.33387,103.81354,1.33404,103.81299,0.06403066025028883
'3444285412522802337',minor,CONGESTION,03/03/2022 10:41:57,03/03/2022 10:56:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'2650082087907507898',minor,CONGESTION,03/03/2022 10:42:27,03/03/2022 11:12:27,0:30:00,1.35452,103.72662,1.34851,103.73472,1.1199219805679423
'4385009360582155388',minor,CONGESTION,03/03/2022 10:43:57,03/03/2022 10:58:57,0:15:00,1.33403,103.86197,1.33751,103.86188,0.38493091244368155
'1428653074829832991',minor,CONGESTION,03/03/2022 10:44:57,03/03/2022 10:59:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3293078298356085485',minor,CONGESTION,03/03/2022 10:47:57,03/03/2022 11:02:57,0:15:00,1.31662,103.84738,1.31801,103.85012,0.3414805364988508
'1781343634987651324',minor,CONGESTION,03/03/2022 10:47:57,03/03/2022 11:17:57,0:30:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'4325766904355423681',minor,CONGESTION,03/03/2022 10:51:27,03/03/2022 11:21:27,0:30:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2983834586426529081',minor,CONGESTION,03/03/2022 10:50:57,03/03/2022 11:05:57,0:15:00,1.31008,103.76455,1.31227,103.7624,0.3404310690672609
'2133546795371475232',minor,CONGESTION,03/03/2022 10:53:57,03/03/2022 11:08:57,0:15:00,1.35827,103.85738,1.36554,103.85996,0.8536172097916085
'3399548459617295796',minor,CONGESTION,03/03/2022 10:55:31,03/03/2022 11:09:31,0:14:00,1.35913,103.90317,1.35907,103.90314,0.007427186875447771
'2766416149818722758',minor,CONGESTION,03/03/2022 10:55:16,03/03/2022 11:11:31,0:16:15,1.36553,103.95308,1.36084,103.96062,0.9864343610349842
'3642409601279417330',minor,CONGESTION,03/03/2022 10:55:57,03/03/2022 11:10:57,0:15:00,1.36881,103.94336,1.37086,103.9411,0.33858642954822316
'367721414993069577',minor,CONGESTION,03/03/2022 10:57:57,03/03/2022 11:27:57,0:30:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'1479814538481536984',minor,CONGESTION,03/03/2022 11:00:27,03/03/2022 11:30:27,0:30:00,1.35549,103.72306,1.34851,103.73472,1.5098109248866456
'2845734647527138632',minor,CONGESTION,03/03/2022 11:02:57,03/03/2022 11:17:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4049990790473351702',minor,CONGESTION,03/03/2022 11:01:57,03/03/2022 11:16:57,0:15:00,1.35827,103.85738,1.36554,103.85996,0.8536172097916085
'1653942162871506254',minor,CONGESTION,03/03/2022 11:05:27,03/03/2022 11:35:27,0:30:00,1.41945,103.80001,1.4212,103.79728,0.36020109738869827
'58052576281152601',minor,CONGESTION,03/03/2022 11:10:27,03/03/2022 11:25:27,0:15:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'2493582772503817542',minor,CONGESTION,03/03/2022 11:12:57,03/03/2022 11:27:57,0:15:00,1.3051,103.84012,1.30266,103.84155,0.31324254049253764
'2626778593447422605',minor,CONGESTION,03/03/2022 11:33:27,03/03/2022 12:03:27,0:30:00,1.41945,103.80001,1.4212,103.79728,0.36020109738869827
'2727726828860296715',minor,CONGESTION,03/03/2022 11:36:46,03/03/2022 11:49:31,0:12:45,1.29568,103.88776,1.29572,103.88548,0.2537825223169336
'3379895380326011731',minor,CONGESTION,03/03/2022 11:42:16,03/03/2022 11:55:31,0:13:15,1.29568,103.88776,1.29572,103.88548,0.2537825223169336
'2155857364232787474',minor,CONGESTION,03/03/2022 12:17:57,03/03/2022 12:32:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4161348175672216993',minor,CONGESTION,03/03/2022 12:52:16,03/03/2022 13:03:32,0:11:16,1.32427,103.8967,1.32444,103.89754,0.09535476257858799
'4047959226095143479',minor,CONGESTION,03/03/2022 12:57:01,03/03/2022 13:11:32,0:14:31,1.3245,103.89787,1.32538,103.90235,0.5079855608092315
'1964669696950778122',minor,CONGESTION,03/03/2022 13:07:16,03/03/2022 13:23:32,0:16:16,1.32468,103.89881,1.32462,103.89848,0.03732012972140565
'255453436442515851',minor,CONGESTION,03/03/2022 13:18:01,03/03/2022 13:57:33,0:39:32,1.32415,103.89611,1.32415,103.8961,0.0011128996260142345
'84797842591011883',minor,CONGESTION,03/03/2022 13:44:27,03/03/2022 13:59:27,0:15:00,1.32389,103.89484,1.32542,103.90259,0.8789327949808025
'2289156404341685949',minor,CONGESTION,03/03/2022 13:58:16,03/03/2022 14:13:32,0:15:16,1.42182,103.79618,1.42286,103.79427,0.24166965937633247
'357568513214678431',minor,CONGESTION,03/03/2022 14:21:05,03/03/2022 14:36:05,0:15:00,1.4754,103.58523,1.47519,103.5848,0.0531881649499672
'1570337852570133058',minor,CONGESTION,03/03/2022 15:43:40,03/03/2022 16:00:05,0:16:25,1.51094,103.60591,1.50757,103.60703,0.3929285664835953
'908782648683445822',minor,CONGESTION,03/03/2022 15:53:20,03/03/2022 16:06:05,0:12:45,1.50789,103.60694,1.50669,103.60731,0.13893146858756703
'908782648683445822',minor,CONGESTION,03/03/2022 15:53:20,03/03/2022 16:08:06,0:14:46,1.50789,103.60694,1.50669,103.60731,0.13893146858756703
'4015324748241188079',minor,CONGESTION,03/03/2022 22:13:05,03/03/2022 22:28:05,0:15:00,1.38542,103.59289,1.38315,103.5935,0.2600229791212156
'3457510986709691477',minor,CONGESTION,03/03/2022 22:50:57,03/03/2022 23:05:57,0:15:00,1.34999,103.85814,1.34714,103.85915,0.33458390516605674
'748794591469083548',minor,CONGESTION,03/03/2022 22:54:57,03/03/2022 23:24:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'2899750412149044577',minor,CONGESTION,03/03/2022 23:12:57,03/03/2022 23:27:57,0:15:00,1.42404,103.77469,1.42199,103.77296,0.2974030984980084
'3439955331647074392',minor,CONGESTION,03/03/2022 23:13:27,03/03/2022 23:28:27,0:15:00,1.42582,103.77859,1.42404,103.77469,0.4765568717587404
'3880851836062759165',minor,CONGESTION,03/03/2022 23:17:27,03/03/2022 23:35:33,0:18:06,1.31278,103.84501,1.3149,103.84599,0.25854828878884906
'2960206619996576699',minor,CONGESTION,03/03/2022 23:16:27,03/03/2022 23:46:27,0:30:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'1447932460375294350',minor,CONGESTION,03/03/2022 23:20:57,03/03/2022 23:35:57,0:15:00,1.42404,103.77469,1.42199,103.77296,0.2974030984980084
'1238566338327250761',minor,CONGESTION,03/03/2022 23:21:01,03/03/2022 23:35:33,0:14:32,1.42612,103.78679,1.42515,103.78988,0.3602107727912299
'573022817628202276',minor,CONGESTION,03/03/2022 23:23:27,03/03/2022 23:38:27,0:15:00,1.42646,103.78253,1.42404,103.77469,0.9125900485565924
'1890766165520794621',minor,CONGESTION,03/03/2022 23:27:31,03/03/2022 23:41:33,0:14:02,1.41565,103.80454,1.40966,103.80754,0.7417280129251724
'2769666761709306309',minor,CONGESTION,03/03/2022 23:31:27,03/04/2022 00:01:27,0:30:00,1.32783,103.86872,1.32967,103.86402,0.5612386041944246
'3349782602783247026',minor,CONGESTION,03/03/2022 23:33:27,03/04/2022 00:18:27,0:45:00,1.33414,103.81809,1.33214,103.81627,0.2998874801483894
'2632456861412519993',minor,CONGESTION,03/03/2022 23:34:16,03/03/2022 23:47:33,0:13:17,1.31729,103.84889,1.31729,103.84889,0.0
'199169000916044946',minor,CONGESTION,03/03/2022 23:35:46,03/03/2022 23:47:33,0:11:47,1.41679,103.80325,1.41741,103.80251,0.10715289302783113
'4312310509075707555',minor,CONGESTION,03/03/2022 23:37:27,03/04/2022 00:07:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3670553075192118201',minor,CONGESTION,03/03/2022 23:38:57,03/04/2022 00:08:57,0:30:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'4320966163245777098',minor,CONGESTION,03/03/2022 23:40:16,03/04/2022 00:01:33,0:21:17,1.39672,103.9037,1.3931,103.90798,0.6221684744386434
'912159452277683964',minor,CONGESTION,03/03/2022 23:43:27,03/04/2022 00:13:27,0:30:00,1.35712,103.71442,1.35952,103.71157,0.4135510740768229
'4176535468361208045',minor,CONGESTION,03/03/2022 23:44:01,03/03/2022 23:59:33,0:15:32,1.36657,103.94929,1.36567,103.95307,0.4322800201258717
'3303927481448638947',minor,CONGESTION,03/03/2022 23:46:27,03/04/2022 00:01:27,0:15:00,1.41896,103.80087,1.41523,103.80516,0.6309010419120794
'2983274610445472466',minor,CONGESTION,03/03/2022 23:46:27,03/04/2022 00:01:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'3694459825302617174',minor,CONGESTION,03/03/2022 23:46:57,03/04/2022 00:01:57,0:15:00,1.2823,103.83358,1.28066,103.83063,0.3750643132256985
'1455088889675879026',minor,CONGESTION,03/03/2022 23:46:27,03/04/2022 00:31:27,0:45:00,1.36681,103.94828,1.3627,103.95901,1.2776786841788954
'3862525966602710574',minor,CONGESTION,03/03/2022 23:49:27,03/04/2022 00:19:27,0:30:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'2245049338247673068',minor,CONGESTION,03/03/2022 23:48:57,03/04/2022 00:03:57,0:15:00,1.2823,103.83358,1.28066,103.83063,0.3750643132256985
'1394379209687032149',minor,CONGESTION,03/03/2022 23:51:27,03/04/2022 00:06:27,0:15:00,1.35431,103.72667,1.35544,103.72138,0.6018302174992545
'3156658124231211425',minor,CONGESTION,03/03/2022 23:53:27,03/04/2022 00:08:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3966308748855930118',minor,CONGESTION,03/03/2022 23:55:01,03/04/2022 00:10:06,0:15:05,1.3593,103.62184,1.35365,103.62935,1.0434715655840543
'4374947628111595485',minor,CONGESTION,03/03/2022 23:56:47,03/04/2022 00:21:32,0:24:45,1.38873,103.91178,1.39672,103.9037,1.2606019814990368
'2983821877072749855',minor,CONGESTION,03/03/2022 23:57:27,03/04/2022 00:12:27,0:15:00,1.34887,103.73417,1.35227,103.7303,0.5716936711141576
'2862434725754154333',minor,CONGESTION,03/03/2022 23:57:27,03/04/2022 00:27:27,0:30:00,1.42519,103.77641,1.42665,103.78353,0.8086301791081806
'2225194718845853005',minor,CONGESTION,03/03/2022 23:55:46,03/04/2022 00:23:32,0:27:46,1.33243,103.81673,1.34855,103.79713,2.81693503937017
'2052538708644204578',minor,CONGESTION,03/03/2022 23:56:48,03/04/2022 00:11:32,0:14:44,1.33243,103.76911,1.3328,103.77021,0.1290741991765476
'2281233599329824256',minor,CONGESTION,03/03/2022 23:59:57,03/04/2022 00:14:57,0:15:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'1612316716063709398',minor,CONGESTION,03/04/2022 00:03:27,03/04/2022 00:33:27,0:30:00,1.33132,103.81879,1.32724,103.82558,0.8800853296562959
'1771218196094360254',minor,CONGESTION,03/04/2022 00:05:31,03/04/2022 00:19:32,0:14:01,1.34887,103.73417,1.34796,103.73503,0.13887088160326969
'1041024385681610468',minor,CONGESTION,03/04/2022 00:05:27,03/04/2022 00:20:27,0:15:00,1.34849,103.73453,1.35227,103.7303,0.6295303996594549
'494699693905398427',minor,CONGESTION,03/04/2022 00:07:27,03/04/2022 01:22:27,1:15:00,1.33764,103.80832,1.33404,103.81299,0.6546525826592652
'1689218767695125241',minor,CONGESTION,03/04/2022 00:05:57,03/04/2022 00:20:57,0:15:00,1.39387,103.77391,1.40644,103.77234,1.4008654495126518
'997872013196141216',minor,CONGESTION,03/04/2022 00:07:01,03/04/2022 00:23:32,0:16:31,1.33928,103.77822,1.34186,103.78048,0.38032304734894123
'2541135315591125367',minor,CONGESTION,03/04/2022 00:08:57,03/04/2022 00:23:57,0:15:00,1.32412,103.72274,1.32263,103.71606,0.7614550729202719
'3275944320665624270',minor,CONGESTION,03/03/2022 23:49:27,03/04/2022 00:19:27,0:30:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'1082837512048714266',minor,CONGESTION,03/04/2022 00:08:27,03/04/2022 00:53:27,0:45:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'3446288326037492763',minor,CONGESTION,03/04/2022 00:11:27,03/04/2022 00:26:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'3380056080740938614',minor,CONGESTION,03/04/2022 00:09:57,03/04/2022 00:24:57,0:15:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'3953070012235015740',minor,CONGESTION,03/04/2022 00:10:57,03/04/2022 00:25:57,0:15:00,1.32412,103.72274,1.32263,103.71606,0.7614550729202719
'4000102546145998985',minor,CONGESTION,03/04/2022 00:13:27,03/04/2022 00:28:27,0:15:00,1.35431,103.72667,1.35544,103.72138,0.6018302174992545
'2080848460832960316',minor,CONGESTION,03/04/2022 00:12:27,03/04/2022 00:27:27,0:15:00,1.42544,103.78963,1.42417,103.7922,0.31861966163109523
'936616047867181722',minor,CONGESTION,03/04/2022 00:15:31,03/04/2022 00:29:32,0:14:01,1.34945,103.79492,1.34926,103.79137,0.39563355694614666
'3582534146110628418',minor,CONGESTION,03/04/2022 00:14:01,03/04/2022 00:29:32,0:15:31,1.39518,103.90579,1.39672,103.9037,0.28826173734442845
'2386071880010929606',minor,CONGESTION,03/04/2022 00:14:16,03/04/2022 00:29:32,0:15:16,1.3294,103.84207,1.32798,103.83912,0.36392054191293766
'2085615220453561095',minor,CONGESTION,03/04/2022 00:11:27,03/04/2022 00:26:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'1758046241135538371',minor,CONGESTION,03/04/2022 00:17:46,03/04/2022 00:31:33,0:13:47,1.39798,103.77379,1.40124,103.77353,0.36163368864037854
'401692893638675449',minor,CONGESTION,03/04/2022 00:19:57,03/04/2022 01:34:57,1:15:00,1.40119,103.77354,1.40644,103.77234,0.5956807453584055
'3259154019710071805',minor,CONGESTION,03/04/2022 00:21:01,03/04/2022 00:31:33,0:10:32,1.33848,103.77768,1.33953,103.77815,0.12734192733504401
'2793365021266123298',minor,CONGESTION,03/04/2022 00:22:35,03/04/2022 00:43:32,0:20:57,1.39798,103.77379,1.3974,103.77381,0.06417207317560608
'840941485427965714',minor,CONGESTION,03/04/2022 00:24:11,03/04/2022 00:39:32,0:15:21,1.34368,103.78531,1.34379,103.78558,0.0324165050160159
'3776387984811018410',minor,CONGESTION,03/04/2022 00:25:01,03/04/2022 00:43:32,0:18:31,1.3294,103.84207,1.32955,103.84354,0.1644345464103628
'924793113418619409',minor,CONGESTION,03/04/2022 00:24:27,03/04/2022 00:39:27,0:15:00,1.38771,103.91288,1.38493,103.91526,0.4057663231925768
'3238300740715504530',minor,CONGESTION,03/04/2022 00:23:57,03/04/2022 00:38:57,0:15:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'4355527553498797180',minor,CONGESTION,03/04/2022 00:23:46,03/04/2022 00:53:32,0:29:46,1.34664,103.78867,1.34247,103.78141,0.9302728594616281
'3582008163430316784',minor,CONGESTION,03/04/2022 00:26:27,03/04/2022 00:41:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'1964021283052887400',minor,CONGESTION,03/04/2022 00:30:57,03/04/2022 01:00:57,0:30:00,1.35423,103.78674,1.35125,103.79043,0.5265136641811776
'2315143438868503260',minor,CONGESTION,03/04/2022 00:31:27,03/04/2022 01:01:27,0:30:00,1.32931,103.82309,1.32724,103.82558,0.35941819087950394
'869436852497093113',minor,CONGESTION,03/04/2022 00:31:27,03/04/2022 01:01:27,0:30:00,1.34458,103.78691,1.34876,103.79012,0.5841663281680713
'3215671300264766559',minor,CONGESTION,03/04/2022 00:31:57,03/04/2022 02:01:57,1:30:00,1.41235,103.77137,1.41771,103.77126,0.592808153425395
'2366419367951620174',minor,CONGESTION,03/04/2022 00:40:27,03/04/2022 01:10:27,0:30:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'2880975743485547705',minor,CONGESTION,03/04/2022 00:40:16,03/04/2022 00:53:32,0:13:16,1.35924,103.70169,1.35692,103.69964,0.3433045557858461
'708498088219915302',minor,CONGESTION,03/04/2022 00:41:27,03/04/2022 00:56:27,0:15:00,1.42488,103.77577,1.42665,103.78353,0.8854743171659681
'2077045816715651447',minor,CONGESTION,03/04/2022 00:41:32,03/04/2022 00:57:32,0:16:00,1.39733,103.77381,1.3974,103.77381,0.007740245529012251
'718814611550288487',minor,CONGESTION,03/04/2022 00:41:39,03/04/2022 00:57:32,0:15:53,1.3564,103.96315,1.3564,103.96315,0.0
'4149471441845661825',minor,CONGESTION,03/04/2022 00:45:31,03/04/2022 01:09:32,0:24:01,1.34246,103.78139,1.33829,103.7776,0.6249114213985872
'1217441888002809499',minor,CONGESTION,03/04/2022 00:44:27,03/04/2022 00:59:27,0:15:00,1.35268,103.69612,1.34769,103.69234,0.6938395562811147
'4326875300819998687',minor,CONGESTION,03/04/2022 00:44:46,03/04/2022 00:59:32,0:14:46,1.3294,103.84207,1.32798,103.83912,0.36392054191293766
'3680819822095295564',minor,CONGESTION,03/04/2022 00:50:27,03/04/2022 01:05:27,0:15:00,1.42544,103.78963,1.42417,103.7922,0.31861966163109523
'2541815700302337273',minor,CONGESTION,03/04/2022 00:51:46,03/04/2022 01:05:32,0:13:46,1.3564,103.96315,1.35522,103.96349,0.1358540735869634
'1772459051794372733',minor,CONGESTION,03/04/2022 00:54:27,03/04/2022 01:09:27,0:15:00,1.34978,103.69408,1.34769,103.69234,0.30150518039459495
'3778041391251583801',minor,CONGESTION,03/04/2022 00:54:46,03/04/2022 01:09:32,0:14:46,1.36031,103.70265,1.35924,103.70169,0.15941323382679842
'128180187782681753',minor,CONGESTION,03/04/2022 00:56:27,03/04/2022 01:26:27,0:30:00,1.3608,103.70307,1.35692,103.69964,0.5742619690623343
'1728270651937770974',minor,CONGESTION,03/04/2022 00:57:27,03/04/2022 01:12:27,0:15:00,1.34584,103.78827,1.34876,103.79012,0.3829348113249711
'2086609203775499148',minor,CONGESTION,03/04/2022 00:57:57,03/04/2022 01:12:57,0:15:00,1.39518,103.90579,1.39743,103.90255,0.438073161313924
'2580189304281094656',minor,CONGESTION,03/04/2022 01:01:31,03/04/2022 01:35:31,0:34:00,1.33624,103.77592,1.33604,103.77567,0.03554090143474735
'2789333444068662117',minor,CONGESTION,03/04/2022 01:02:27,03/04/2022 01:17:27,0:15:00,1.3273,103.73547,1.32424,103.74304,0.9078729352097545
'2809255411448453215',minor,CONGESTION,03/04/2022 01:02:57,03/04/2022 01:32:57,0:30:00,1.3567,103.78356,1.35125,103.79043,0.97350281985897
'4679083610407394746',minor,CONGESTION,03/04/2022 01:01:33,03/04/2022 01:17:31,0:15:58,1.28215,103.86095,1.28211,103.86093,0.004951486239803349
'3367125236078761151',minor,CONGESTION,03/04/2022 01:06:57,03/04/2022 01:21:57,0:15:00,1.42376,103.77108,1.4283,103.76986,0.5200455028270332
'822650414177206321',minor,CONGESTION,03/04/2022 01:08:48,03/04/2022 01:19:31,0:10:43,1.32681,103.73352,1.32697,103.73418,0.07555196107788707
'65219387199187466',minor,CONGESTION,03/04/2022 01:08:48,03/04/2022 01:23:31,0:14:43,1.32568,103.7287,1.32508,103.7261,0.2968623373177538
'2774075551289940362',minor,CONGESTION,03/04/2022 01:15:16,03/04/2022 01:27:31,0:12:15,1.37692,103.85837,1.38012,103.85819,0.35440630895988295
'1860353055602155386',minor,CONGESTION,03/04/2022 01:16:27,03/04/2022 01:31:27,0:15:00,1.29998,103.77891,1.29725,103.78346,0.5895253921678295
'970097182424567659',minor,CONGESTION,03/04/2022 01:16:27,03/04/2022 01:31:27,0:15:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'1320438255762790542',minor,CONGESTION,03/04/2022 01:19:57,03/04/2022 01:49:57,0:30:00,1.38406,103.85829,1.38788,103.85817,0.42260726923601594
