NID,PC,DE,LE,TY,FF
3424,5259,Avenida Carrera 80,0.26432,TR,17.2
3425,5259,Avenida Carrera 80,0.01441,TR,28.0
3426,5260,Carrera 80H,0.2499,TR,16.8
3427,5261,Carrera 81D,0.29326,TR,25.2
3428,5262,Carrera 81I,0.16245,TR,30.0
3429,5263,Carrera 82B,0.15589,TR,15.0
3430,5280,Avenida Boyaca,0.01333,TR,37.0
3431,5279,Carrera 72A,0.06082,TR,24.2
3432,5279,Carrera 72A,0.01696,TR,40.0
3433,5280,Avenida Boyaca,0.05719,TR,28.2
3434,5300,Avenida Ciudad De Villavicencio/Carrera 19C,0.0468,TR,20.4
3435,5301,Diagonal 51 S,0.15777,TR,17.9
3436,5304,Carrera 82B,0.02282,TR,15.0
3437,5303,Carrera 81I,0.09203,TR,21.4
3438,5303,Carrera 81I,0.03233,TR,16.0
3439,5304,Carrera 82B,0.08252,TR,22.9
3440,5308,Carrera 88C,0.02491,TR,21.0
3441,5307,Carrera 87K,0.08894,TR,30.0
3442,5306,Carrera 87D,0.29309,TR,28.3
3443,5306,Carrera 87D,0.06295,TR,17.0
3444,5307,Carrera 87K,0.23014,TR,31.1
3445,5308,Carrera 88C,0.11385,TR,22.8
3446,5320,Avenida Ciudad De Quito,0.06041,TR,21.0
3447,5319,Carrera 36A,0.18792,TR,23.8
3448,5265,Usme (Sur),0.11609,TR,55.0
3449,5266,Calle 114I S,0.91327,TR,46.5
3450,5267,Carrera 5H E,0.98358,TR,38.0
3451,5268,Calle 100C S,0.79399,TR,40.0
3452,5269,Avenida Calle 91 S,0.65801,TR,38.4
3453,5270,Calle 83 S,0.79322,TR,39.8
3454,5271,Carrera 2A E,0.68778,TR,37.8
3455,5272,Avenida Caracas,0.64984,TR,32.7
3456,5273,Transversal 3C (Sur),0.84147,TR,38.3
3457,5274,Calle 71F S,0.98262,TR,34.6
3458,5275,Transversal 3C (Norte),0.08985,TR,40.0
3459,5276,Usme (Norte),0.66494,TR,44.8
3460,5277,Avenida Boyacá,1.32913,TR,50.0
3461,5277,Avenida Boyacá,0.06605,TR,50.0
3462,5276,Usme (Norte),1.24051,TR,50.0
3463,5275,Transversal 3C (Norte),0.69529,TR,46.6
3464,5274,Calle 71F S,0.0357,TR,40.0
3465,5273,Transversal 3C (Sur),1.03369,TR,44.5
3466,5272,Avenida Caracas,0.90266,TR,38.8
3467,5271,Carrera 2A E,0.58083,TR,36.3
3468,5270,Calle 83 S,0.66501,TR,36.7
3469,5269,Avenida Calle 91 S,0.78061,TR,42.9
3470,5268,Calle 100C S,0.65781,TR,39.7
3471,5267,Carrera 5H E,0.82931,TR,39.4
3472,5266,Calle 114I S,0.98192,TR,38.1
3473,5265,Usme (Sur),1.02936,TR,51.3
3474,5319,Carrera 36A,0.06333,TR,24.0
3475,5320,Avenida Ciudad De Quito,0.185,TR,30.2
3476,5335,Avenida Tintal,0.0298,TR,14.0
3477,5334,Carrera 88C,0.38321,TR,26.6
3478,5334,Carrera 88C,0.0386,TR,19.0
3479,5335,Avenida Tintal,0.37441,TR,26.5
3480,5341,Carrera 79,0.01409,TR,16.0
3481,5340,Carrera 78H,0.28424,TR,22.8
3482,5340,Carrera 78H,0.03606,TR,21.3
3483,5341,Carrera 79,0.26227,TR,23.2
3484,5349,Carrera 88C,0.01262,TR,18.0
3485,5348,Carrera 87K,0.07643,TR,21.1
3486,5348,Carrera 87K,0.01418,TR,27.0
3487,5349,Carrera 88C,0.07487,TR,19.9
3488,5345,Carrera 18B,0.47269,TR,27.3
3489,5346,Carrera 19C,0.45354,TR,29.3
3490,5352,Carrera 78H,0.04807,TR,19.0
3491,5351,Carrera 78,0.09748,TR,25.1
3492,5346,Carrera 19C,0.03846,TR,28.0
3493,5345,Carrera 18B,0.41508,TR,32.3
3494,5344,Avenida Tunjuelito,0.47269,TR,31.6
3495,5343,Carrera 14A,0.13399,TR,24.1
3496,5351,Carrera 78,0.03303,TR,17.0
3497,5352,Carrera 78H,0.11252,TR,20.8
3498,5355,Avenida Carrera 80,0.01904,TR,26.0
3499,5354,Carrera 79,0.3043,TR,22.1
3500,5354,Carrera 79,0.02127,TR,17.0
3501,5355,Avenida Carrera 80,0.30208,TR,20.4
3502,5358,Carrera 86A,0.02721,TR,21.0
3503,5357,Avenida Ciudad De Cali,0.22788,TR,27.0
3504,5357,Avenida Ciudad De Cali,0.01573,TR,28.0
3505,5358,Carrera 86A,0.23936,TR,28.3
3506,5362,Carrera 72J,0.11945,TR,39.0
3507,5361,Carrera 63,0.18889,TR,29.1
3508,5360,Avenida Ciudad De Villavicencio,0.80953,TR,25.8
3509,5360,Avenida Ciudad De Villavicencio,0.01889,TR,37.0
3510,5361,Carrera 63,0.83635,TR,27.9
3511,5362,Carrera 72J,0.27893,TR,32.3
3512,5381,Carrera 78M,0.03123,TR,20.0
3513,5380,Carrera 78,0.27524,TR,22.3
3514,5380,Carrera 78,0.03315,TR,20.0
3515,5381,Carrera 78M,0.27331,TR,20.5
3516,5388,Avenida Ciudad De Quito,0.04008,TR,20.0
3517,5387,Carrera 36A,0.20581,TR,24.7
3518,5387,Carrera 36A,0.04634,TR,21.0
3519,5388,Avenida Ciudad De Quito,0.19954,TR,24.3
3520,5399,Carrera 86A,0.01732,TR,20.0
3521,5398,Carrera 87C,0.48,TR,24.9
3522,5394,Carrera 87C,0.01334,TR,27.0
3523,5395,Carrera 88C,0.42143,TR,31.5
3524,5396,Avenida Tintal,0.42512,TR,22.3
3525,5396,Avenida Tintal,0.0154,TR,36.0
3526,5395,Carrera 88C,0.40971,TR,23.1
3527,5394,Carrera 87C,0.43477,TR,23.0
3528,5398,Carrera 87C,0.01021,TR,22.0
3529,5399,Carrera 86A,0.4871,TR,25.5
3530,5410,Carrera 69B,0.00554,TR,35.0
3531,5409,Carrera 69C,0.04893,TR,37.4
3532,5409,Carrera 69C,0.01668,TR,52.0
3533,5410,Carrera 69B,0.0378,TR,51.4
3534,5423,Carrera 73,0.06017,TR,18.0
3535,5422,Carrera 73C,0.16606,TR,23.9
3536,5421,Carrera 78,0.23197,TR,26.4
3537,5426,Transversal 18C,0.01092,TR,18.0
3538,5425,Carrera 22,0.26313,TR,14.7
3539,5421,Carrera 78,0.03114,TR,20.0
3540,5422,Carrera 73C,0.20082,TR,29.2
3541,5423,Carrera 73,0.22623,TR,21.7
3542,5425,Carrera 22,0.06446,TR,18.8
3543,5426,Transversal 18C,0.20959,TR,12.3
3544,5441,Carrera 6,0.03137,TR,20.0
3545,5442,Carrera 5,0.08555,TR,17.3
3546,5431,Avenida Ciudad De Cali,0.16252,TR,26.2
3547,5430,Carrera 87,0.18773,TR,27.0
3548,5429,Carrera 87A,0.10565,TR,20.4
3549,5428,Avenida El Tintal,0.43347,TR,37.0
3550,5428,Avenida El Tintal,0.05091,TR,58.0
3551,5429,Carrera 87A,0.38256,TR,40.8
3552,5430,Carrera 87,0.03681,TR,19.0
3553,5431,Avenida Ciudad De Cali,0.12643,TR,27.7
3554,5456,Carrera 13,0.02529,TR,19.0
3555,5455,Avenida Carrera 14,0.11785,TR,22.1
3556,5454,Carrera 17,0.32146,TR,24.5
3557,5453,Carrera 18,0.07315,TR,21.6
3558,5483,Carrera 68B,0.04814,TR,29.5
3559,5482,Carrera 70,0.09307,TR,31.2
3560,5482,Carrera 70,0.04847,TR,29.6
3561,5483,Carrera 68B,0.09274,TR,30.6
3562,5512,Carrera 67,0.00991,TR,24.0
3563,5511,Carrera 68B,0.14962,TR,31.0
3564,5511,Carrera 68B,0.02613,TR,24.0
3565,5512,Carrera 67,0.13609,TR,24.6
3566,5509,Carrera 87C,0.04622,TR,19.0
3567,5508,Carrera 86 S,0.36878,TR,29.0
3568,5507,Carrera 81G S,0.7444,TR,29.0
3569,5507,Carrera 81G S,0.03628,TR,33.0
3570,5508,Carrera 86 S,0.70812,TR,29.7
3571,5509,Carrera 87C,0.41501,TR,25.9
3572,5517,Avenida Ciudad De Villavicencio,0.01806,TR,53.0
3573,5518,Carrera 70,0.08464,TR,27.0
3574,5518,Carrera 70,0.03185,TR,29.0
3575,5517,Avenida Ciudad De Villavicencio,0.07033,TR,21.0
3576,5555,Avenida Ciudad De Villavicencio,0.02887,TR,20.0
3577,5554,Transversal 70G,0.20227,TR,20.6
3578,5553,Carrera 72,0.46573,TR,26.9
3579,5552,Carrera 73,0.21262,TR,24.2
3580,5550,Carrera 81G S,0.03464,TR,27.0
3581,5549,Carrera 80K,0.2262,TR,26.7
3582,5547,Avenida Calle 57R S/Autopista Sur,0.07153,TR,16.0
3583,5548,Avenida Agoberto Mejía Cifuentes,1.17679,TR,27.1
3584,5549,Carrera 80K,0.50088,TR,23.7
3585,5550,Carrera 81G S,0.26085,TR,27.1
3586,5555,Avenida Ciudad De Villavicencio,0.22753,TR,14.8
3587,5564,Carrera 36,0.04032,TR,24.0
3588,5565,Avenida Ciudad De Quito,0.127,TR,26.8
3589,5557,Avenida Ciudad De Quito,0.06731,TR,18.0
3590,5558,Carrera 27B 63,0.24041,TR,23.7
3591,5567,Carrera 73,0.0442,TR,20.0
3592,5568,Transversal 70G,0.59699,TR,24.5
3593,5576,Avenida Carrera 11,0.02929,TR,22.0
3594,5575,Carrera 13,0.06052,TR,21.0
3595,5574,Avenida Carrera 14,0.14374,TR,16.4
3596,5573,Carrera 15,0.11904,TR,23.7
3597,5571,Carrera 121,0.03118,TR,19.0
3598,5570,Carrera 113B,0.57616,TR,31.3
3599,5592,Diagonal 63F,0.03384,TR,32.0
3600,5591,Transversal 93,0.31505,TR,31.0
3601,5581,Transversal 112BBISA,0.56748,TR,26.4
3602,5581,Transversal 112BBISA,0.03872,TR,20.0
3603,5582,Carrera 113B,0.52875,TR,28.3
3604,5583,Transversal 113F,0.14686,TR,19.7
3605,5584,Carrera 121,0.4388,TR,23.8
3606,5589,Avenida Carrera 72/Avenida Boyaca,0.03968,TR,19.0
3607,5588,Avenida Carrera 70,0.51562,TR,20.1
3608,5587,Carrera 69,0.43204,TR,21.2
3609,5586,Avenida Carrera 68,0.52973,TR,29.2
3610,5591,Transversal 93,0.08397,TR,26.0
3611,5592,Diagonal 63F,0.2563,TR,39.3
3612,5586,Avenida Carrera 68,0.03105,TR,22.0
3613,5587,Carrera 69,0.49262,TR,23.7
3614,5588,Avenida Carrera 70,0.47258,TR,21.1
3615,5589,Avenida Carrera 72/Avenida Boyaca,0.53072,TR,20.0
3616,5595,Transversal 85,0.04735,TR,19.0
3617,5594,Carrera 77A,0.53266,TR,22.7
3618,5594,Carrera 77A,0.0554,TR,19.0
3619,5595,Transversal 85,0.5246,TR,23.9
3620,5621,Carrera 73 S,0.0323,TR,18.0
3621,5620,Transversal 73D,0.09438,TR,24.5
3622,5620,Transversal 73D,0.03402,TR,18.0
3623,5621,Carrera 73 S,0.09266,TR,23.5
3624,5623,Avenida Agoberto Mejia Cifuentes,0.00781,TR,18.0
3625,5624,Carrera 80C,0.02715,TR,18.0
3626,5618,Carrera 80K,0.03964,TR,21.0
3627,5617,Carrera 80C,0.27549,TR,21.2
3628,5616,Carrera 79C,0.2056,TR,17.5
3629,5615,Avenida Calle 57R S,1.16236,TR,27.9
3630,5626,Carrera 29B,0.07472,TR,25.0
3631,5627,Carrera 25,0.59658,TR,29.0
3632,5628,Avenida Colombia,0.06135,TR,27.6
3633,5629,Carrera 17,0.53143,TR,26.0
3634,5630,Avenida Carrera 14,0.37293,TR,22.1
3635,5631,Carrera 13,0.10221,TR,22.0
3636,5641,Avenida Carrera 72,0.03132,TR,15.0
3637,5640,Carrera 77A,0.66687,TR,23.6
3638,5652,Avenida Colombia,0.01352,TR,28.0
3639,5651,Carrera 25,0.03597,TR,27.7
3640,5658,Avenida Carrera 30,0.02132,TR,27.0
3641,5657,Carrera 52,0.22824,TR,29.2
3642,5657,Carrera 52,0.03479,TR,27.0
3643,5658,Avenida Carrera 30,0.15808,TR,22.3
3644,5649,Carrera 71,0.03206,TR,24.0
3645,5648,Avenida Boyaca,0.23996,TR,20.9
3646,5669,Carrera 115D/Diagonal 67A,0.02773,TR,19.0
3647,5668,Transversal 113F,0.16053,TR,22.5
3648,5643,Avenida Longitudinal De Occidente,0.03231,TR,25.0
3649,5644,Carrera 95/Transversal 93,0.18382,TR,24.5
3650,5645,Carrera 90,0.53426,TR,34.3
3651,5646,Avenida Ciudad De Cali,0.45958,TR,35.3
3652,5647,Carrera 77A,0.71097,TR,29.8
3653,5648,Avenida Boyaca,0.73509,TR,20.0
3654,5649,Carrera 71,0.23335,TR,27.7
3655,5668,Transversal 113F,0.03378,TR,26.0
3656,5669,Carrera 115D/Diagonal 67A,0.15447,TR,27.4
3657,5672,Carrera 111/Calle 68B,0.04225,TR,12.3
3658,5671,Carrera 110,0.22444,TR,15.6
3659,5671,Carrera 110,0.03995,TR,19.0
3660,5672,Carrera 111/Calle 68B,0.22675,TR,14.3
3661,5675,Carrera 65,0.04101,TR,20.0
3662,5674,Avenida Del Congreso Eucaristico,0.27971,TR,24.3
3663,5674,Avenida Del Congreso Eucaristico,0.05804,TR,27.0
3664,5675,Carrera 65,0.26268,TR,24.7
3665,5681,Carrera 90,0.01884,TR,24.0
3666,5680,Avenida Ciudad De Cali,0.39892,TR,20.2
3667,5677,Avenida Carrera 70,0.05475,TR,17.0
3668,5678,Carrera 69,0.37946,TR,18.2
3669,5684,Carrera 105F,0.03995,TR,14.0
3670,5683,Carrera 105,0.17568,TR,22.4
3671,5683,Carrera 105,0.04389,TR,29.0
3672,5684,Carrera 105F,0.17174,TR,26.2
3673,5698,Carrera 111C,0.02585,TR,17.0
3674,5697,Carrera 112,0.10134,TR,25.6
3675,5697,Carrera 112,0.03424,TR,18.0
3676,5698,Carrera 111C,0.09296,TR,16.3
3677,5701,Avenida Del Congreso Eucaristico,0.00799,TR,60.0
3678,5700,Calle 69,0.04417,TR,27.0
3679,5701,Avenida Del Congreso Eucaristico,0.13576,TR,27.3
3680,5703,Carrera 111C,0.03595,TR,18.0
3681,5704,Carrera 111/Calle 67A,0.20169,TR,19.7
3682,5704,Carrera 111/Calle 67A,0.03569,TR,15.0
3683,5703,Carrera 111C,0.20196,TR,23.0
3684,5715,Carrera 68F,0.02116,TR,24.0
3685,5716,Carrera 68B,0.13871,TR,29.1
3686,5706,Avenida Colombia,0.04458,TR,27.0
3687,5707,Carrera 23 68,0.04735,TR,26.0
3688,5708,Carrera 15,0.56581,TR,21.2
3689,5709,Avenida Carrera 14,0.21299,TR,21.4
3690,5719,Carrera 121,0.02823,TR,13.0
3691,5718,Diagonal 67A,0.27327,TR,15.7
3692,5718,Diagonal 67A,0.03622,TR,18.0
3693,5719,Carrera 121,0.26528,TR,14.4
3694,5722,Transversal 73G,0.01587,TR,18.0
3695,5721,Transversal 73H,0.03791,TR,16.5
3696,5721,Transversal 73H,0.01052,TR,20.0
3697,5722,Transversal 73G,0.04327,TR,19.3
3698,5739,Carrera 69,0.03748,TR,40.0
3699,5738,Carrera 68F,0.12398,TR,47.8
3700,5736,Avenida De La Constitución,0.02199,TR,18.0
3701,5735,Carrera 70G,0.24264,TR,25.5
3702,5734,Avenida Carrera 72,0.26655,TR,22.2
3703,5738,Carrera 68F,0.06125,TR,15.0
3704,5739,Carrera 69,0.10021,TR,30.8
3705,5742,Avenida Carrera 1,0.03947,TR,23.0
3706,5741,Transversal 3C,0.25068,TR,21.2
3707,5741,Transversal 3C,0.02434,TR,14.0
3708,5742,Avenida Carrera 1,0.26582,TR,20.9
3709,5745,Carrera 87A,0.02923,TR,22.0
3710,5744,Avenida Ciudad De Cali,0.19665,TR,28.4
3711,5752,Carrera 6,0.38565,TR,37.6
3712,5753,Carrera 5,0.11637,TR,21.0
3713,5754,Avenida Circunvalar,0.63093,TR,28.7
3714,5754,Avenida Circunvalar,0.03487,TR,28.0
3715,5753,Carrera 5,0.58423,TR,35.7
3716,5752,Carrera 6,0.11799,TR,21.0
3717,5751,Avenida Dario Echandia,0.5106,TR,20.2
3718,5766,Carrera 8,0.08272,TR,21.0
3719,5765,Carrera 7,0.13168,TR,23.7
3720,5763,Carrera 7/Calle 9,0.02492,TR,27.0
3721,5762,Calle 6,0.22149,TR,28.0
3722,5761,Soacha,0.92279,TR,33.2
3723,5760,Carrera 20,1.23547,TR,39.4
3724,5760,Carrera 20,0.02852,TR,23.0
3725,5761,Soacha,1.20695,TR,36.3
3726,5762,Calle 6,0.92279,TR,32.8
3727,5763,Carrera 7/Calle 9,0.24642,TR,26.8
3728,5776,Carrera 105F,0.03507,TR,15.0
3729,5775,Carrera 106A,0.14773,TR,24.2
3730,5765,Carrera 7,0.01263,TR,20.0
3731,5766,Carrera 8,0.20177,TR,25.8
3732,5775,Carrera 106A,0.03998,TR,21.0
3733,5776,Carrera 105F,0.14282,TR,22.8
3734,5791,Carrera 52,0.06162,TR,21.3
3735,5791,Carrera 52,0.02128,TR,21.0
3736,5792,Carrera 50,0.12572,TR,26.3
3737,5796,Avenida Carrera 86,0.0308,TR,30.0
3738,5795,Carrera 90,0.36111,TR,24.3
3739,5794,Avenida Longitudinal De Occidente,0.61258,TR,27.0
3740,5794,Avenida Longitudinal De Occidente,0.07966,TR,22.0
3741,5795,Carrera 90,0.53292,TR,24.4
3742,5796,Avenida Carrera 86,0.39191,TR,26.8
3743,5810,Carrera 14A,0.02808,TR,23.0
3744,5811,Avenida Carrera 14,0.04726,TR,22.0
3745,5808,Carrera 74A,0.05385,TR,19.0
3746,5807,Carrera 73A,0.0563,TR,26.0
3747,5806,Avenida Carrera 72,0.21432,TR,24.9
3748,5826,Carrera 23,0.01939,TR,19.0
3749,5825,Avenida Colombia,0.06673,TR,12.1
3750,5821,Avenida Carrera 72,0.05166,TR,19.0
3751,5822,Carrera 73A,0.1629,TR,25.3
3752,5823,Carrera 74A,0.11105,TR,25.0
3753,5830,Avenida Carrera 14,0.02589,TR,17.0
3754,5829,Carrera 14A,0.04743,TR,20.0
3755,5828,Carrera 17,0.12144,TR,30.3
3756,5834,Avenida Carrera 30,0.01194,TR,24.0
3757,5833,Carrera 50,0.04139,TR,18.0
3758,5832,Carrera 52,0.14753,TR,22.2
3759,5832,Carrera 52,0.02535,TR,35.0
3760,5833,Carrera 50,0.12218,TR,23.8
3761,5836,Avenida Carrera 30,0.02925,TR,12.0
3762,5837,Carrera 29C,0.02061,TR,15.0
3763,5838,Carrera 29A,0.03357,TR,33.5
3764,5837,Carrera 29C,0.12084,TR,24.7
3765,5836,Avenida Carrera 30,0.04987,TR,12.3
3766,5841,Carrera 3,0.03566,TR,17.0
3767,5840,Autopista Al Llano,0.15818,TR,26.2
3768,5840,Autopista Al Llano,0.03898,TR,18.0
3769,5841,Carrera 3,0.15487,TR,23.7
3770,5857,Carrera 112A,0.04313,TR,26.9
3771,5856,Carrera 110G,0.14395,TR,25.8
3772,5856,Carrera 110G,0.02612,TR,20.0
3773,5857,Carrera 112A,0.16096,TR,27.3
3774,5864,Avenida Paseo Del Country,0.03968,TR,25.0
3775,5865,Avenida Carrera 14,0.05041,TR,26.0
3776,5875,Carrera 110G,0.0143,TR,22.0
3777,5874,Carrera 110/Avenida Gonzalo Ariza,0.17244,TR,28.7
3778,5902,Carrera 68H,0.05233,TR,33.5
3779,5902,Carrera 68H,0.05233,TR,19.6
3780,5903,Carrera 69B,0.15685,TR,22.6
3781,5905,Carrera 76,0.03305,TR,20.0
3782,5906,Carrera 81A,0.52764,TR,24.9
3783,5909,Carrera 70F,0.20665,TR,21.4
3784,5908,Avenida Carrera 72,0.29335,TR,26.8
3785,5908,Avenida Carrera 72,0.03259,TR,28.0
3786,5909,Carrera 70F,0.26076,TR,29.0
3787,5910,Avenida De La Constitución,0.22551,TR,23.9
3788,5911,Carrera 69K,0.22482,TR,15.3
3789,5912,Transversal 69BBIS,0.13819,TR,18.7
3790,5913,Carrera 68H,0.22827,TR,23.0
3791,5914,Carrera 68G,0.09216,TR,22.4
3792,5921,Avenida Carrera 1,0.0134,TR,26.0
3793,5920,Carrera 3,0.29297,TR,22.8
3794,5920,Carrera 3,0.04069,TR,18.0
3795,5921,Avenida Carrera 1,0.26568,TR,22.7
3796,5931,Avenida Carrera 7,0.03259,TR,24.0
3797,5932,Carrera 5,0.12751,TR,18.2
3798,5923,Avenida Carrera 30,0.01198,TR,19.0
3799,5924,Carrera 29C,0.04122,TR,20.0
3800,5925,Carrera 29A,0.11791,TR,25.5
3801,5926,Carrera 28/Carrera 28A,0.2614,TR,23.5
3802,5927,Avenida Carrera 24,0.38711,TR,28.2
3803,5928,Avenida Caracas,0.61443,TR,22.0
3804,5929,Avenida Carrera 15,0.14146,TR,28.0
3805,5938,Avenida Carrera 14,0.02557,TR,29.1
3806,5937,Avenida Paseo Del Country,0.14146,TR,28.0
3807,5934,Avenida Carrera 72,0.0286,TR,20.0
3808,5935,Carrera 76,0.49197,TR,25.4
3809,5945,Avenida Carrera 30,0.01886,TR,11.0
3810,5944,Carrera 50,0.03547,TR,16.0
3811,5943,Carrera 52,0.15007,TR,24.7
3812,5943,Carrera 52,0.01662,TR,22.0
3813,5944,Carrera 50,0.13345,TR,23.0
3814,5945,Avenida Carrera 30,0.05434,TR,16.8
3815,5948,Transversal 14 E,0.03221,TR,30.0
3816,5947,Carrera 16 E,0.35223,TR,32.2
3817,5947,Carrera 16 E,0.03334,TR,34.0
3818,5948,Transversal 14 E,0.3511,TR,31.0
3819,5959,Avenida Carrera 72,0.03223,TR,25.3
3820,5958,Avenida Carrera 70,0.50955,TR,27.8
3821,5957,Carrera 69K,0.31099,TR,23.0
3822,5956,Carrera 69H,0.09148,TR,24.0
3823,5965,Avenida Ciudad De Cali,0.07048,TR,24.0
3824,5964,Carrera 91A,0.50781,TR,26.1
3825,5963,Carrera 94,0.23809,TR,25.3
3826,5962,Avenida Longitudinal De Occidente,0.20973,TR,23.7
3827,5961,Carrera 96,0.08295,TR,21.4
3828,5961,Carrera 96,0.03371,TR,19.0
3829,5962,Avenida Longitudinal De Occidente,0.04923,TR,20.0
3830,5963,Carrera 94,0.20973,TR,25.7
3831,5964,Carrera 91A,0.23809,TR,26.9
3832,5965,Avenida Ciudad De Cali,0.57829,TR,24.3
3833,5977,Avenida Paseo Del Country,0.05994,TR,24.0
3834,5978,Avenida Caracas,0.20972,TR,27.3
3835,5970,Avenida Carrera 15,0.05994,TR,24.0
3836,5971,Avenida Caracas,0.20972,TR,27.3
3837,5972,Avenida Carrera 24,0.48922,TR,24.8
3838,5973,Carrera 28/Carrera 28A,0.4277,TR,21.7
3839,5974,Carrera 29C,0.29892,TR,20.6
3840,5975,Avenida Carrera 30,0.07091,TR,14.0
3841,5991,Carrera 16 E,0.04091,TR,23.0
3842,5990,Carrera 15 E,0.14199,TR,26.5
3843,5989,Carrera 14 E,0.08287,TR,27.1
3844,5989,Carrera 14 E,0.02244,TR,19.0
3845,5990,Carrera 15 E,0.06043,TR,23.0
3846,5991,Carrera 16 E,0.18291,TR,21.2
3847,6000,Carrera 15 E,0.03374,TR,23.0
3848,5999,Carrera 14 E,0.05024,TR,20.0
3849,5998,Carrera 12C E,0.15069,TR,25.0
3850,5998,Carrera 12C E,0.03484,TR,18.0
3851,5999,Carrera 14 E,0.11585,TR,20.0
3852,6000,Carrera 15 E,0.08399,TR,24.8
3853,5996,Carrera 94,0.04934,TR,34.0
3854,5995,Carrera 91A,0.19585,TR,35.0
3855,5994,Carrera 89A,0.25931,TR,31.3
3856,5993,Avenida Ciudad De Cali,0.32061,TR,32.0
3857,6043,Avenida Carrera 68,0.08469,TR,23.0
3858,6042,Carrera 66,0.16212,TR,20.1
3859,6042,Carrera 66,0.04865,TR,17.0
3860,6043,Avenida Carrera 68,0.14892,TR,18.6
3861,6056,Carrera 114,0.00595,TR,25.0
3862,6055,Carrera 112A,0.08149,TR,20.3
3863,6055,Carrera 112A,0.03321,TR,20.0
3864,6056,Carrera 114,0.23096,TR,22.7
3865,6064,Carrera 69K,0.02126,TR,46.0
3866,6063,Carrera 69H,0.07176,TR,41.3
3867,6070,Transversal 71B,0.03676,TR,32.0
3868,6069,Avenida Carrera 72/Avenida Boyaca,0.33254,TR,33.7
3869,6069,Avenida Carrera 72/Avenida Boyaca,0.06922,TR,27.0
3870,6070,Transversal 71B,0.30008,TR,36.0
3871,6086,Avenida Carrera 68,0.03815,TR,35.0
3872,6085,Carrera 68D,0.31426,TR,39.2
3873,6085,Carrera 68D,0.09932,TR,37.0
3874,6086,Avenida Carrera 68,0.24937,TR,42.3
3875,6099,Carrera 69,0.05565,TR,25.0
3876,6098,Transversal 71B,0.4705,TR,26.6
3877,6098,Transversal 71B,0.04943,TR,24.0
3878,6099,Carrera 69,0.47673,TR,25.6
3879,6096,Avenida Del Congreso Eucaristico,0.04129,TR,25.0
3880,6095,Carrera 68C,0.13208,TR,32.4
3881,6094,Carrera 68DBIS,0.08214,TR,29.3
3882,6093,Carrera 70B/Calle 22 S,0.50565,TR,30.2
3883,6092,Carrera 71D,0.46462,TR,29.9
3884,6094,Carrera 68DBIS,0.50565,TR,23.9
3885,6095,Carrera 68C,0.08214,TR,29.0
3886,6096,Avenida Del Congreso Eucaristico,0.17338,TR,29.9
3887,6120,Calle 80A S,0.0643,TR,28.6
3888,6119,Calle 81 S,0.23682,TR,24.1
3889,6119,Calle 81 S,0.03251,TR,20.0
3890,6120,Calle 80A S,0.26861,TR,23.0
3891,6123,Carrera 12C E,0.02977,TR,26.0
3892,6122,Carrera 11 E,0.20245,TR,31.7
3893,6122,Carrera 11 E,0.02926,TR,22.0
3894,6123,Carrera 12C E,0.20297,TR,22.3
3895,6129,Carrera 94J,0.03096,TR,21.0
3896,6128,Calle 80C 94,0.05434,TR,20.5
3897,6126,Carrera 11 E,0.06128,TR,20.0
3898,6125,Calle 80 S,1.05998,TR,26.0
3899,6131,Carrera 113,0.0264,TR,26.0
3900,6132,Calle 114,0.12146,TR,26.4
3901,6133,Carrera 116A,0.32556,TR,31.9
3902,6134,Carrera 116B,0.05546,TR,25.4
3903,6125,Calle 80 S,0.03292,TR,26.0
3904,6126,Carrera 11 E,1.08835,TR,23.8
3905,6134,Carrera 116B,0.01985,TR,28.0
3906,6133,Carrera 116A,0.03375,TR,26.9
3907,6132,Calle 114,0.31869,TR,28.3
3908,6131,Carrera 113,0.05833,TR,25.6
3909,6141,Calle 80 S,0.02222,TR,27.0
3910,6140,Avenida Carrera 1,0.93271,TR,22.4
3911,6150,Transversal 94L,0.02088,TR,22.0
3912,6149,Carrera 94J,0.0522,TR,24.0
3913,6140,Avenida Carrera 1,0.02893,TR,17.0
3914,6141,Calle 80 S,0.926,TR,22.7
3915,6155,Carrera 90,0.0345,TR,19.0
3916,6154,Carrera 92,0.17717,TR,25.7
3917,6153,Carrera 93,0.08854,TR,25.0
3918,6152,Transversal 94,0.03369,TR,17.0
3919,6152,Transversal 94,0.01566,TR,20.0
3920,6153,Carrera 93,0.01803,TR,23.0
3921,6154,Carrera 92,0.08854,TR,27.0
3922,6155,Carrera 90,0.21167,TR,28.0
3923,6161,Carrera 90,0.03055,TR,35.0
3924,6160,Carrera 89A,0.04935,TR,41.5
3925,6160,Carrera 89A,0.01879,TR,13.0
3926,6161,Carrera 90,0.0611,TR,20.2
3927,6164,Carrera 83/Diagonal 83,0.02551,TR,29.0
3928,6163,Avenida Ciudad De Cali,0.23901,TR,28.4
3929,6163,Avenida Ciudad De Cali,0.0275,TR,21.0
3930,6164,Carrera 83/Diagonal 83,0.23703,TR,29.1
3931,6176,Transversal 94,0.01842,TR,23.0
3932,6177,Carrera 94H,0.06784,TR,24.5
3933,6174,Carrera 119,0.03847,TR,25.0
3934,6173,Carrera 116A,0.32875,TR,26.6
3935,6172,Carrera 113,0.42508,TR,28.3
3936,6171,Carrera 112F,0.11662,TR,25.1
