NID,PC,DE,LE,TY,FF
14714,19085,D100,0.82931,TR,44.9
14715,19084,D-2001. Sokak,0.21706,TR,48.6
14716,19080,Gebze,0.73564,TR,37.9
14717,19079,D-1009. Sokak,0.19752,TR,35.9
14718,19083,Hadımköy İstanbul Caddesi,0.04437,TR,31.7
14719,19082,Medeniyet Caddesi,3.29714,TR,45.2
14720,19082,Medeniyet Caddesi,0.06526,TR,30.2
14721,19083,Hadımköy İstanbul Caddesi,3.3334,TR,48.1
14722,19088,D 5009. Sokak,0.04773,TR,17.0
14723,19089,Dilovası (Güney),0.24678,TR,19.0
14724,19099,Dilovası (Kuzey),0.31859,TR,31.4
14725,19094,Cumhuriyet Caddesi/Yavuz Sultan Selim Caddesi,0.02629,TR,30.0
14726,19095,Orhan Veli Kanık Caddesi/Boğaziçi Caddesi/Okul Caddesi,0.54081,TR,31.1
14727,19107,Dilovası,0.07771,TR,16.0
14728,19106,Alparslan Caddesi,0.39148,TR,26.9
14729,19101,Yunus Emre Caddesi,0.72025,TR,22.6
14730,19101,Yunus Emre Caddesi,0.04485,TR,19.0
14731,19106,Alparslan Caddesi,0.67539,TR,21.3
14732,19107,Dilovası,0.4692,TR,22.3
14733,19103,Şair Necmettin Halil Onan Bulvarı,0.04749,TR,31.9
14734,19104,Gençlik Sokağı/Sanayi Çarşısı Sokağı,0.24346,TR,26.5
14735,19105,Atatürk Caddesi/Karadeniz Caddesi,0.22736,TR,22.7
14736,19103,Şair Necmettin Halil Onan Bulvarı,0.2665,TR,25.6
14737,19109,Bağdat Caddesi,0.045,TR,24.7
14738,19110,Şeyh Şamil Caddesi,0.60021,TR,29.6
14739,19111,Alparslan Caddesi,0.43429,TR,27.9
14740,19111,Alparslan Caddesi,0.05054,TR,30.0
14741,19110,Şeyh Şamil Caddesi,0.38375,TR,29.4
14742,19109,Bağdat Caddesi,0.64521,TR,29.9
14743,19114,Yasemin Caddesi,0.03129,TR,26.4
14744,19113,Mimar Sinan Caddesi,0.23842,TR,28.1
14745,19113,Mimar Sinan Caddesi,0.02841,TR,25.0
14746,19114,Yasemin Caddesi,0.2413,TR,27.9
14747,19128,554. Sokak,0.04228,TR,24.0
14748,19127,İstiklal Caddesi,0.16759,TR,20.4
14749,19127,İstiklal Caddesi,0.0379,TR,21.4
14750,19128,554. Sokak,0.17197,TR,20.7
14751,19130,554. Sokak,0.04104,TR,21.0
14752,19131,Dilovası,0.08694,TR,19.3
14753,19131,Dilovası,0.03035,TR,22.0
14754,19130,554. Sokak,0.09762,TR,22.0
14755,19134,M. Akif Ersoy Caddesi,0.04918,TR,29.0
14756,19133,Mimar Sinan Caddesi,0.2601,TR,22.0
14757,19133,Mimar Sinan Caddesi,0.05791,TR,18.0
14758,19134,M. Akif Ersoy Caddesi,0.25138,TR,22.7
14759,19149,İstiklal Cadde,0.02459,TR,26.0
14760,19136,513. Sokak,0.24913,TR,21.7
14761,19136,513. Sokak,0.01904,TR,40.0
14762,19149,İstiklal Cadde,0.25468,TR,21.2
14763,19153,M. Akif Ersoy Caddesi,0.05696,TR,30.0
14764,19152,Necip Fazıl Caddesi,0.29325,TR,28.6
14765,19151,Bağdat Caddesi,0.19709,TR,26.8
14766,19151,Bağdat Caddesi,0.06197,TR,22.2
14767,19152,Necip Fazıl Caddesi,0.13511,TR,29.3
14768,19153,M. Akif Ersoy Caddesi,0.35022,TR,28.0
14769,19156,İstiklal Caddesi,0.06624,TR,29.0
14770,19155,İstiklal Cadde,0.6924,TR,25.8
14771,19155,İstiklal Cadde,0.05607,TR,18.0
14772,19156,İstiklal Caddesi,0.70258,TR,24.9
14773,19165,İbn-i Sina Caddesi,0.05692,TR,20.0
14774,19158,Yavuz Sultan Selim Caddesi,0.32032,TR,20.8
14775,19158,Yavuz Sultan Selim Caddesi,0.08813,TR,20.0
14776,19165,İbn-i Sina Caddesi,0.28911,TR,20.0
14777,19171,Bağdat Caddesi,0.00999,TR,19.0
14778,19167,Hürriyet Caddesi,0.04298,TR,21.3
14779,19167,Hürriyet Caddesi,0.01843,TR,27.0
14780,19171,Bağdat Caddesi,0.03454,TR,19.2
14781,19174,Bağdat Caddesi,0.04779,TR,21.0
14782,19173,D-100/D-1009. Sokak,0.82438,TR,35.4
14783,19178,Mihrabat Caddesi/Orhan Veli Kanık Caddesi,0.0801,TR,29.0
14784,19179,Fatih Sultan Mehmet Caddesi,0.16,TR,31.2
14785,19180,Bağdat Caddesi,0.06566,TR,35.0
14786,19176,Hürriyet Caddesi,0.6121,TR,42.1
14787,19173,D-100/D-1009. Sokak,0.10967,TR,28.3
14788,19174,Bağdat Caddesi,0.82951,TR,30.4
14789,19176,Hürriyet Caddesi,0.03539,TR,41.0
14790,19180,Bağdat Caddesi,0.64237,TR,41.6
14791,19187,D100,0.04721,TR,50.0
14792,19183,D-1009. Sokak (Kuzey),0.95951,TR,31.5
14793,19182,D-1009. Sokak (Güney),0.41573,TR,35.7
14794,19186,Anadolu Caddesi/Tarla Tepe Yolu,0.02319,TR,50.0
14795,19185,Köy Yolu/Kurnaköy Pendik Yolu,0.3983,TR,40.0
14796,19185,Köy Yolu/Kurnaköy Pendik Yolu,0.03726,TR,50.0
14797,19186,Anadolu Caddesi/Tarla Tepe Yolu,0.37928,TR,50.0
14798,19190,D-100 Yanyol,0.061,TR,23.0
14799,19189,Liman Caddesi,0.70723,TR,23.9
14800,19189,Liman Caddesi,0.04561,TR,25.0
14801,19190,D-100 Yanyol,0.72261,TR,25.0
14802,19193,Farabi Caddesi,0.01765,TR,32.0
14803,19192,D-1009. Sokak,0.97564,TR,33.8
14804,19192,D-1009. Sokak,0.04787,TR,30.0
14805,19193,Farabi Caddesi,0.99462,TR,31.7
14806,19222,Hacı Ali Bey Sokağı/Dr. Fahrettin Erkinsoy Sokağı,0.06032,TR,27.0
14807,19223,Mehmet Yavuz Caddesi,0.09724,TR,25.0
14808,19229,D-020/Şile Otoyolu,0.0399,TR,30.0
14809,19228,Gazi Mustafa Kemal Paşa Caddesi,1.7858,TR,63.2
14810,19227,Atatürk Caddesi,1.03024,TR,53.2
14811,19226,Bağlar Caddesi,0.78564,TR,50.4
14812,19225,20.07/Emirli Yolu,0.62684,TR,32.1
14813,19210,Katip Çelebi Caddesi,0.00871,TR,50.0
14814,19209,Fettah Başaran Caddesi,0.90626,TR,31.7
14815,19208,Turgut Özal Caddesi,0.14006,TR,39.4
14816,19207,Şeker Sokağı,1.91146,TR,49.7
14817,19206,Menekşe Sokak,0.41139,TR,50.0
14818,19205,Cumhuriyet Caddesi,0.59246,TR,50.0
14819,19204,Erdost Sokağı,0.42978,TR,50.0
14820,19203,Yelken Sokağı,0.28661,TR,44.1
14821,19202,Kuşkonmaz Sokağı,0.03599,TR,33.0
14822,19201,Yeniyurt Sokağı/Yankı Sokağı,0.61361,TR,46.2
14823,19201,Yeniyurt Sokağı/Yankı Sokağı,0.01747,TR,36.0
14824,19202,Kuşkonmaz Sokağı,0.61831,TR,45.6
14825,19203,Yelken Sokağı,0.05723,TR,37.6
14826,19204,Erdost Sokağı,0.26072,TR,50.0
14827,19205,Cumhuriyet Caddesi,0.51961,TR,49.5
14828,19206,Menekşe Sokak,0.48585,TR,50.0
14829,19207,Şeker Sokağı,0.46522,TR,45.1
14830,19208,Turgut Özal Caddesi,1.86424,TR,47.9
14831,19209,Fettah Başaran Caddesi,0.14667,TR,41.7
14832,19210,Katip Çelebi Caddesi,0.96488,TR,32.4
14833,19225,20.07/Emirli Yolu,0.08303,TR,40.0
14834,19226,Bağlar Caddesi,0.53859,TR,42.8
14835,19227,Atatürk Caddesi,0.7811,TR,50.0
14836,19228,Gazi Mustafa Kemal Paşa Caddesi,1.04461,TR,50.0
14837,19229,D-020/Şile Otoyolu,1.85934,TR,49.9
14838,19242,Dedepaşa Caddesi (Doğu),0.15815,TR,50.0
14839,19241,Dedepaşa Caddesi (Bati),0.16036,TR,50.0
14840,19240,İstanbul,0.44094,TR,50.0
14841,19240,İstanbul,0.0208,TR,50.0
14842,19241,Dedepaşa Caddesi (Bati),0.30018,TR,50.0
14843,19242,Dedepaşa Caddesi (Doğu),0.15814,TR,50.0
14844,19247,Tüysüzler Çiftliği Yolu,0.02495,TR,48.0
14845,19248,41.77/Kurtuluş Bulvarı,3.14187,TR,43.9
14846,19248,41.77/Kurtuluş Bulvarı,0.10992,TR,50.0
14847,19247,Tüysüzler Çiftliği Yolu,3.19217,TR,41.7
14848,19261,Mehmet Yavuz Caddesi,0.01221,TR,20.0
14849,19262,Kelle İbrahim Caddesi/Fevzi Paşa Caddesi,0.0354,TR,18.5
14850,19266,Fatin Hoca Sokağı/Kelle İbrahim Caddesi,0.05551,TR,41.0
14851,19265,Çukur Çayır Caddesi,0.23299,TR,41.0
14852,19264,Iskele Caddesi/Barbaros Caddesi,0.74144,TR,32.2
14853,19264,Iskele Caddesi/Barbaros Caddesi,0.01272,TR,39.0
14854,19265,Çukur Çayır Caddesi,0.72871,TR,31.6
14855,19266,Fatin Hoca Sokağı/Kelle İbrahim Caddesi,0.2885,TR,41.0
14856,19272,Fatih Caddesi,0.0343,TR,48.0
14857,19271,Münif Sevi Caddesi,1.60686,TR,42.7
14858,19271,Münif Sevi Caddesi,0.04763,TR,31.1
14859,19272,Fatih Caddesi,1.63192,TR,42.7
14860,19328,Eski Kemerburgaz Yolu,0.02686,TR,29.0
14861,19327,Abdulhamit Han Caddesi,0.59861,TR,30.3
14862,19326,Pınar Sokak,1.16053,TR,38.8
14863,19325,Habipler Kemerburgaz Yolu,0.4843,TR,18.7
14864,19324,İstanbul Caddesi (Kuzey),0.08454,TR,38.3
14865,19323,İstanbul Caddesi/Mimar Sinan Caddesi,1.11954,TR,40.2
14866,19323,İstanbul Caddesi/Mimar Sinan Caddesi,0.04766,TR,50.0
14867,19324,İstanbul Caddesi (Kuzey),1.12216,TR,40.1
14868,19325,Habipler Kemerburgaz Yolu,0.11631,TR,32.1
14869,19326,Pınar Sokak,0.43196,TR,16.7
14870,19327,Abdulhamit Han Caddesi,1.13419,TR,39.6
14871,19328,Eski Kemerburgaz Yolu,0.60975,TR,34.6
14872,19353,D-020,0.05516,TR,27.0
14873,19352,Ağaçağıl,7.09725,TR,50.3
14874,19352,Ağaçağıl,0.04669,TR,15.3
14875,19353,D-020,7.10571,TR,50.4
14876,19359,D-020,0.01427,TR,22.5
14877,19358,Karamanlı,16.20064,TR,36.3
14878,19358,Karamanlı,0.05922,TR,29.7
14879,19359,D-020,16.15569,TR,40.6
14880,19380,1. Sokak,0.07352,TR,34.6
14881,19379,E80/D-100,1.68037,TR,51.1
14882,19379,E80/D-100,0.03311,TR,34.0
14883,19380,1. Sokak,1.69636,TR,47.6
14884,19376,Kandıra,12.16342,TR,35.6
14885,19375,İzmit - 6,6.26275,TR,42.2
14886,19374,İzmit - 5,9.06144,TR,47.1
14887,19364,İzmit - 4,3.75298,TR,49.0
14888,19363,İzmit - 3,1.96816,TR,58.7
14889,19362,İzmit - 2,2.54597,TR,74.5
14890,19361,İzmit - 1,4.39004,TR,39.8
14891,19390,20.07/Emirli Yolu,0.05197,TR,40.0
14892,19389,Anadolu Caddesi/Ömerli Barajı Yolu,1.55431,TR,41.7
14893,19389,Anadolu Caddesi/Ömerli Barajı Yolu,0.01866,TR,50.0
14894,19390,20.07/Emirli Yolu,1.59865,TR,41.0
14895,19384,Körfez (Doğu),0.04512,TR,15.0
14896,19383,Körfez (Batı),8.48136,TR,21.2
14897,19382,1. Sokak,1.74132,TR,34.1
14898,19382,1. Sokak,0.0722,TR,36.0
14899,19383,Körfez (Batı),1.66912,TR,28.7
14900,19384,Körfez (Doğu),8.52649,TR,20.1
14901,19361,İzmit - 1,0.03017,TR,30.0
14902,19362,İzmit - 2,4.35986,TR,35.7
14903,19363,İzmit - 3,2.54597,TR,72.9
14904,19364,İzmit - 4,2.03402,TR,64.5
14905,19374,İzmit - 5,3.68711,TR,51.0
14906,19375,İzmit - 6,9.06144,TR,46.2
14907,19376,Kandıra,6.26275,TR,42.2
14908,19377,D-605,12.26175,TR,35.1
14909,19393,Körfez,0.04419,TR,58.0
14910,19392,Kalburcu Köy Yolu Sokak,4.46548,TR,43.7
14911,19392,Kalburcu Köy Yolu Sokak,0.03979,TR,34.0
14912,19393,Körfez,4.46989,TR,38.3
14913,19405,Körfez (Kuzey),0.05615,TR,43.0
14914,19404,Körfez,2.29664,TR,55.8
14915,19396,Körfez (Güney),8.22412,TR,41.1
14916,19395,Radar Caddesi,3.58377,TR,55.1
14917,19411,41.77,0.07241,TR,29.7
14918,19410,Körfez,2.81981,TR,46.4
14919,19410,Körfez,0.03665,TR,40.0
14920,19411,41.77,2.85558,TR,40.5
14921,19409,Yan Yol/Yeni Bağdat Caddesi,0.03566,TR,31.0
14922,19408,100.07/Gebze Organize Sanayi Yolu,1.61071,TR,46.7
14923,19408,100.07/Gebze Organize Sanayi Yolu,0.48563,TR,46.1
14924,19409,Yan Yol/Yeni Bağdat Caddesi,1.27581,TR,46.6
14925,19395,Radar Caddesi,0.05868,TR,56.7
14926,19396,Körfez (Güney),3.52508,TR,51.2
14927,19404,Körfez,8.22412,TR,39.1
14928,19405,Körfez (Kuzey),2.35279,TR,50.7
14929,19423,Körfez (Doğu),0.06118,TR,30.0
14930,19422,Körfez (Batı),2.45719,TR,48.8
14931,19418,İlim Caddesi,0.02032,TR,35.1
14932,19419,Belen,0.47503,TR,37.8
14933,19420,Körfez,5.77889,TR,60.3
14934,19420,Körfez,0.05102,TR,37.0
14935,19419,Belen,5.72786,TR,58.8
14936,19418,İlim Caddesi,0.49535,TR,38.7
14937,19413,41.77 (Batı),0.05436,TR,44.0
14938,19414,Körfez (Batı),2.54196,TR,54.1
14939,19415,Körfez (Doğu),1.31635,TR,55.0
14940,19416,41.77 (Doğu),4.27813,TR,45.9
14941,19416,41.77 (Doğu),0.10169,TR,40.0
14942,19415,Körfez (Doğu),4.17644,TR,44.4
14943,19414,Körfez (Batı),1.31635,TR,54.8
14944,19413,41.77 (Batı),2.59633,TR,53.8
14945,19422,Körfez (Batı),0.07735,TR,39.0
14946,19423,Körfez (Doğu),2.44101,TR,47.9
14947,19441,Körfez (Kuzey),0.03128,TR,39.0
14948,19440,Alparslan Bulvarı,1.52465,TR,49.1
14949,19439,Körfez (Güney),4.83474,TR,34.6
14950,19439,Körfez (Güney),0.07061,TR,41.0
14951,19440,Alparslan Bulvarı,4.84708,TR,27.3
14952,19441,Körfez (Kuzey),1.45802,TR,42.2
14953,19438,34.25/Kurnaköy Göçbeyli Yolu,0.02587,TR,33.0
14954,19437,Atatürk Caddesi/Özvatan Caddesi,0.91301,TR,48.7
14955,19443,Ukrayna Sokak,0.05433,TR,44.0
14956,19444,İlim Caddesi,0.40308,TR,41.3
14957,19437,Atatürk Caddesi/Özvatan Caddesi,0.08939,TR,50.0
14958,19438,34.25/Kurnaköy Göçbeyli Yolu,0.83455,TR,48.3
14959,19444,İlim Caddesi,0.03851,TR,29.0
14960,19443,Ukrayna Sokak,0.40301,TR,41.9
14961,19447,Ukrayna Sokak,0.04305,TR,43.0
14962,19446,Nihal Adsız Sokak,3.89407,TR,47.8
14963,19446,Nihal Adsız Sokak,0.08131,TR,37.0
14964,19447,Ukrayna Sokak,3.85581,TR,41.6
14965,19457,Derince,0.01699,TR,20.0
14966,19456,Yörükler Sokak,2.53751,TR,20.3
14967,19456,Yörükler Sokak,0.07768,TR,24.3
14968,19457,Derince,2.47683,TR,20.0
14969,19452,Cansu Sokak,0.04158,TR,29.6
14970,19453,Uğurlu Sokak,3.1839,TR,47.9
14971,19454,41.77,11.10577,TR,58.4
14972,19454,41.77,0.09446,TR,46.0
14973,19453,Uğurlu Sokak,11.01131,TR,53.9
14974,19452,Cansu Sokak,3.22549,TR,42.3
14975,19489,Derince (Kuzey),0.03387,TR,28.8
14976,19488,Karagöllü,5.27662,TR,41.2
14977,19487,Hızal Sokak,7.84633,TR,53.3
14978,19461,Derince,0.47011,TR,37.5
14979,19460,Derince (Güney),3.66167,TR,42.6
14980,19459,41.77,2.78259,TR,43.5
14981,14524,Yavuz Sultan Selim Caddesi/2319. Sokak,0.04456,TR,23.1
14982,14523,2334/3. Sokak,0.17797,TR,29.8
14983,14522,234-10. Sokak,0.22807,TR,30.0
14984,14521,2334/9. Sokak,0.26095,TR,30.0
14985,14520,Gebze,0.40943,TR,44.4
14986,14519,Mimar Sinan Caddesi,0.54795,TR,43.6
14987,14518,Ankara Caddesi,0.14874,TR,34.2
14988,14517,Yavuz Selim Caddesi,0.60267,TR,37.0
14989,14516,324. Sokak,0.258,TR,38.0
14990,14515,327/5. Sokak,0.14905,TR,35.1
14991,14514,336. Sokak/560/3. Sokak,0.24044,TR,32.9
14992,14513,Gündoğan Caddesi/Topçular Caddesi,0.99755,TR,27.9
14993,14512,Barbaros Caddesi/538. Sokak,0.88555,TR,34.2
14994,14511,547. Sokak,0.45151,TR,28.7
14995,19465,Kadıoğlu Caddesi,0.30208,TR,26.6
14996,19464,710 Sokak,0.63839,TR,32.1
14997,19463,İbrahim Ağa Caddesi/Zübeyde Hanım Caddesi,0.31135,TR,34.2
14998,19459,41.77,0.02984,TR,48.0
14999,19460,Derince (Güney),2.74349,TR,42.3
15000,19461,Derince,3.66167,TR,43.5
15001,19487,Hızal Sokak,0.47011,TR,38.5
15002,19488,Karagöllü,7.84633,TR,52.3
15003,19489,Derince (Kuzey),5.3105,TR,43.0
15004,19463,İbrahim Ağa Caddesi/Zübeyde Hanım Caddesi,0.02254,TR,29.0
15005,19464,710 Sokak,0.28617,TR,36.1
15006,19465,Kadıoğlu Caddesi,0.68658,TR,30.7
15007,14511,547. Sokak,0.25114,TR,27.7
15008,14512,Barbaros Caddesi/538. Sokak,0.45412,TR,28.8
15009,14513,Gündoğan Caddesi/Topçular Caddesi,0.92729,TR,35.4
15010,14514,336. Sokak/560/3. Sokak,0.94516,TR,25.3
15011,14515,327/5. Sokak,0.22599,TR,32.4
15012,14516,324. Sokak,0.15184,TR,33.0
15013,14517,Yavuz Selim Caddesi,0.25734,TR,38.7
15014,14518,Ankara Caddesi,0.6327,TR,22.6
15015,14519,Mimar Sinan Caddesi,0.12084,TR,42.8
15016,14520,Gebze,0.54834,TR,44.4
15017,14521,2334/9. Sokak,0.4199,TR,45.7
15018,14522,234-10. Sokak,0.27194,TR,29.9
15019,14523,2334/3. Sokak,0.19105,TR,30.0
15020,14524,Yavuz Sultan Selim Caddesi/2319. Sokak,0.21291,TR,29.3
15021,19467,İbrahim Ağa Caddesi/Zübeyde Hanım Caddesi,0.05516,TR,26.1
15022,19468,İlyas Bey Caddesi/Kavak Caddesi,0.66667,TR,34.2
15023,19469,Eski Bağdat Caddesi,0.26755,TR,28.2
15024,19470,Şehit Oktay Kaya Caddesi,1.04035,TR,39.8
15025,19471,Terminal Caddesi/Yan Yol,0.6196,TR,40.5
15026,19471,Terminal Caddesi/Yan Yol,0.06153,TR,35.6
15027,19470,Şehit Oktay Kaya Caddesi,0.39733,TR,35.5
15028,19469,Eski Bağdat Caddesi,1.03079,TR,36.7
15029,19468,İlyas Bey Caddesi/Kavak Caddesi,0.30427,TR,28.0
15030,19467,İbrahim Ağa Caddesi/Zübeyde Hanım Caddesi,0.68807,TR,34.6
15031,19486,İmren Caddesi,0.03696,TR,32.0
15032,19485,D-020,10.26212,TR,52.7
15033,19485,D-020,0.06223,TR,63.0
15034,19486,İmren Caddesi,10.23685,TR,53.5
15035,19491,Derince - 1,0.03001,TR,23.0
15036,19492,Derince - 2,2.06991,TR,49.4
15037,19493,Derince - 3,2.41972,TR,41.0
15038,19494,Derince - 4,4.09139,TR,38.8
15039,19495,Derince - 5,3.62029,TR,30.9
15040,19496,Tahtalı,4.45299,TR,34.7
15041,19499,Derince (Doğu),0.0371,TR,26.1
15042,19498,Derince (Batı),4.14431,TR,34.9
15043,19496,Tahtalı,0.06439,TR,16.2
15044,19495,Derince - 5,4.38859,TR,33.8
15045,19494,Derince - 4,3.62029,TR,34.4
15046,19493,Derince - 3,4.09139,TR,36.5
15047,19492,Derince - 2,2.41972,TR,41.8
15048,19491,Derince - 1,2.09993,TR,54.1
15049,19498,Derince (Batı),0.04722,TR,31.5
15050,19499,Derince (Doğu),4.1342,TR,33.6
15051,19504,Derince - 4,0.04875,TR,20.0
15052,19503,Derince - 3,1.65431,TR,37.4
15053,19502,Derince - 2,2.98047,TR,70.4
15054,19501,Derince - 1,1.55926,TR,54.9
15055,19501,Derince - 1,0.06558,TR,35.6
15056,19502,Derince - 2,1.49368,TR,43.7
15057,19503,Derince - 3,2.98047,TR,64.6
15058,19504,Derince - 4,1.70307,TR,34.8
15059,20998,İzmit,0.0818,TR,40.0
15060,20997,Derince - 5,1.78694,TR,59.8
15061,20996,Derince - 4,0.4093,TR,52.0
15062,19511,Derince - 3,2.71493,TR,35.0
15063,19507,Derince - 2,1.59522,TR,19.6
15064,19506,Derince - 1,4.12904,TR,43.1
15065,19510,Yeni Bağdat Caddesi,0.0246,TR,26.0
15066,19509,Şehit Numan Dede Caddesi,0.09869,TR,33.5
15067,17173,1223. Sokak/Ali Rıza Efendi Caddesi,0.30685,TR,32.3
15068,19515,Ulubatlı Hasan Caddesi,0.04282,TR,30.0
15069,19514,Abdülhamit Caddesi,0.26118,TR,28.3
15070,19514,Abdülhamit Caddesi,0.01802,TR,20.0
15071,19515,Ulubatlı Hasan Caddesi,0.28598,TR,25.3
15072,19518,İstanbul,0.07122,TR,43.0
15073,19517,Samandıra Yolu Sokak,0.62513,TR,38.1
15074,19506,Derince - 1,0.02994,TR,40.0
15075,19507,Derince - 2,4.0991,TR,41.5
15076,19511,Derince - 3,1.59522,TR,19.6
15077,20996,Derince - 4,2.71493,TR,35.8
15078,20997,Derince - 5,0.4093,TR,44.1
15079,20998,İzmit,1.86874,TR,55.9
15080,19517,Samandıra Yolu Sokak,0.03316,TR,38.0
15081,19518,İstanbul,0.70022,TR,35.5
15082,19522,İstanbul,0.03558,TR,70.0
15083,19521,Mevlana Sokak (Doğu),0.3845,TR,42.1
15084,19520,Mevlana Sokak (Bati),1.17363,TR,46.6
15085,19525,Handegül Sokak,0.01672,TR,25.0
15086,19524,Nil Caddesi,0.62095,TR,26.8
15087,19524,Nil Caddesi,0.06125,TR,26.0
15088,19525,Handegül Sokak,0.57642,TR,27.1
15089,19528,Büyükbakkalköy Yolu,0.04438,TR,27.0
15090,19527,Karaca Caddesi,0.53416,TR,30.7
15091,19520,Mevlana Sokak (Bati),0.0543,TR,30.0
15092,19521,Mevlana Sokak (Doğu),1.11933,TR,37.2
15093,19522,İstanbul,0.42008,TR,43.5
15094,19527,Karaca Caddesi,0.01085,TR,26.0
15095,19528,Büyükbakkalköy Yolu,0.56769,TR,30.1
15096,19536,Emek Caddesi,0.0121,TR,46.0
15097,19535,Büyükbakkalköy Yolu,1.00211,TR,33.1
15098,19539,Emek Caddesi,0.01778,TR,50.0
15099,19538,Büyükbakkalköy Yolu,0.5444,TR,44.5
15100,4462,Büyükbakkalköy-Ümraniye Bağlan Sokak,0.05448,TR,35.0
15101,19533,İstanbul (Kuzey),0.48936,TR,49.4
15102,19532,İstanbul (Güney),0.50757,TR,35.6
15103,19531,Telsizler Caddesi,1.00939,TR,42.7
15104,19530,Altıntabak Sokak,1.27242,TR,34.7
15105,19535,Büyükbakkalköy Yolu,0.36532,TR,21.6
15106,19536,Emek Caddesi,0.64899,TR,35.9
15107,19538,Büyükbakkalköy Yolu,0.12506,TR,38.8
15108,19539,Emek Caddesi,0.44701,TR,47.3
15109,19530,Altıntabak Sokak,0.03807,TR,30.0
15110,19531,Telsizler Caddesi,1.23435,TR,35.1
15111,19532,İstanbul (Güney),1.04279,TR,43.4
15112,19533,İstanbul (Kuzey),0.5205,TR,38.9
15113,4462,Büyükbakkalköy-Ümraniye Bağlan Sokak,0.52128,TR,48.6
15114,19542,Beyzade Sokak,0.02104,TR,28.0
15115,19541,Emek Caddesi,0.3231,TR,33.0
15116,19541,Emek Caddesi,0.01771,TR,34.0
15117,19542,Beyzade Sokak,0.32643,TR,33.2
15118,19551,Rıhtım Caddesi,0.05235,TR,13.3
15119,19550,Değirmen Sokak,0.30691,TR,14.4
15120,19544,Hercai Sokak,0.07358,TR,29.0
15121,19545,Çiftlik Yolu Sokak,1.56625,TR,38.5
15122,19547,Beyzade Sokak,1.55136,TR,40.3
15123,19545,Çiftlik Yolu Sokak,0.08898,TR,33.8
15124,19544,Hercai Sokak,1.55085,TR,39.3
15125,19547,Beyzade Sokak,0.0959,TR,33.0
15126,19548,Ferhatpaşa Yolu Sokak/Yakacik Yolu Sokak,1.52796,TR,40.8
15127,19550,Değirmen Sokak,0.04967,TR,25.0
15128,19551,Rıhtım Caddesi,0.30959,TR,15.4
15129,19553,Karaağaç Sokak,0.02708,TR,23.0
15130,19554,Değirmen Sokak,0.16718,TR,17.1
15131,19559,Feyzullah Caddesi,0.03292,TR,25.0
15132,19560,Atatürk Caddesi,0.23903,TR,21.7
15133,19557,İstasyon Caddesi,0.03471,TR,26.0
15134,19556,Iskele Caddesi,0.13298,TR,25.3
15135,19556,Iskele Caddesi,0.05195,TR,13.0
15136,19557,İstasyon Caddesi,0.11574,TR,13.5
15137,19562,Atatürk Caddesi,0.08062,TR,18.0
15138,19563,Feyzullah Caddesi,0.17915,TR,20.6
15139,4431,İnönü Caddesi,0.05575,TR,22.0
15140,19563,Feyzullah Caddesi,0.11156,TR,18.7
15141,19566,Feyzullah Caddesi,0.04732,TR,27.0
15142,19565,Atatürk Caddesi,0.63191,TR,28.8
15143,19568,Feyzullah Caddesi,0.02753,TR,19.0
15144,19569,İnönü Caddesi,0.10713,TR,21.0
15145,19565,Atatürk Caddesi,0.0497,TR,19.0
15146,19566,Feyzullah Caddesi,0.62953,TR,27.7
15147,19575,Çiğdem Sokak,0.02613,TR,22.0
15148,19574,Candan Sokak/Şahin Sokak,0.0914,TR,24.0
15149,19572,Tülin Caddesi,0.05737,TR,23.0
15150,19571,Çilek Sokak,0.18698,TR,27.7
15151,19571,Çilek Sokak,0.03032,TR,26.0
15152,19572,Tülin Caddesi,0.46731,TR,27.1
15153,19574,Candan Sokak/Şahin Sokak,0.02967,TR,25.0
15154,19575,Çiğdem Sokak,0.08786,TR,21.4
15155,19578,Lefke Sokak,0.01593,TR,23.0
15156,19577,E5 Kuzey Yanyol,0.11555,TR,23.5
15157,19577,E5 Kuzey Yanyol,0.04068,TR,28.0
15158,19578,Lefke Sokak,0.09826,TR,25.1
15159,19581,Fevzi Çakmak Caddesi,0.03439,TR,24.0
15160,19580,Nar Sokak,0.22612,TR,26.3
15161,19580,Nar Sokak,0.05691,TR,21.0
15162,19581,Fevzi Çakmak Caddesi,0.2036,TR,25.3
15163,19584,Neyzen Tevfik Caddesi,0.02829,TR,20.0
15164,19583,Turgut Özal Bulvarı,0.14594,TR,19.3
15165,19583,Turgut Özal Bulvarı,0.04786,TR,24.0
15166,19584,Neyzen Tevfik Caddesi,0.12814,TR,20.0
15167,19586,Hükümet Caddesi,0.04231,TR,39.0
15168,19587,Üsküdar Caddesi/Şehit Tamer Kiliç Sokak,0.67645,TR,35.2
15169,19587,Üsküdar Caddesi/Şehit Tamer Kiliç Sokak,0.04568,TR,27.0
15170,19586,Hükümet Caddesi,0.67309,TR,34.6
15171,19593,Saraylar Caddesi,0.03717,TR,28.0
15172,19592,Üsküdar Caddesi,0.66347,TR,27.8
15173,19596,Saraylar Caddesi,0.08081,TR,29.7
15174,19595,Bağdat Caddesi,0.33699,TR,31.9
15175,19592,Üsküdar Caddesi,0.04984,TR,22.0
15176,19593,Saraylar Caddesi,0.6508,TR,30.6
15177,19590,Orhangazi Caddesi,0.14111,TR,37.2
