NID,PC,DE,LE,TY,FF
727,30790,South Croydon,3.55545,TR,42.7
728,30782,Morden,0.02451,TR,20.0
729,30781,Morden,1.31918,TR,19.8
730,30780,Carshalton North,2.98662,TR,31.2
731,30779,Carshalton,0.26835,TR,31.4
732,30778,Woodmansterne,3.4819,TR,35.2
733,30777,Chipstead,2.51,TR,45.6
734,30790,South Croydon,0.05913,TR,37.0
735,30789,Croydon East,3.30635,TR,43.8
736,30793,Sw16,0.12715,TR,23.0
737,30794,Thornton Heath,2.70613,TR,37.8
738,30794,Thornton Heath,0.09762,TR,34.2
739,30793,Sw16,2.73605,TR,38.0
740,30777,Chipstead,0.03488,TR,36.0
741,30778,Woodmansterne,2.54364,TR,46.9
742,30779,Carshalton,3.40192,TR,35.1
743,30780,Carshalton North,0.27822,TR,34.5
744,30781,Morden,3.01619,TR,30.4
745,30782,Morden,1.21243,TR,20.0
746,30801,Beddington,0.07974,TR,30.3
747,30802,Beddington,1.00756,TR,41.2
748,30803,Wallington,0.48984,TR,43.7
749,30804,Wallington,0.84732,TR,33.5
750,30805,Carshalton,2.19977,TR,38.5
751,30805,Carshalton,0.05014,TR,30.0
752,30804,Wallington,2.11481,TR,37.8
753,30803,Wallington,0.84732,TR,35.8
754,30802,Beddington,0.58137,TR,42.3
755,30801,Beddington,0.99954,TR,38.3
756,30807,Whyteleafe,0.0235,TR,33.0
757,30806,Warlingham,2.26162,TR,44.7
758,30795,Sw16,0.03837,TR,20.0
759,30796,Mitcham Junction,4.03057,TR,20.0
760,30797,Beddington,3.15899,TR,27.5
761,30798,Beddington,1.09387,TR,37.2
762,30799,Wallington,0.48984,TR,43.7
763,30800,Purley,2.75881,TR,44.6
764,30806,Warlingham,0.19226,TR,31.5
765,30807,Whyteleafe,2.21337,TR,45.0
766,30800,Purley,0.02434,TR,40.0
767,30799,Wallington,2.73446,TR,44.4
768,30798,Beddington,0.54074,TR,43.2
769,30797,Beddington,0.98007,TR,39.0
770,30796,Mitcham Junction,3.17325,TR,27.8
771,30795,Sw16,4.09603,TR,19.9
772,30821,Thornton Heath,0.03429,TR,28.0
773,30820,Thornton Heath,1.23611,TR,34.8
774,30819,Se25,0.44033,TR,30.4
775,30818,Se25,1.14237,TR,36.5
776,30818,Se25,0.03534,TR,31.0
777,30819,Se25,1.12798,TR,36.5
778,30820,Thornton Heath,0.44283,TR,31.4
779,30821,Thornton Heath,1.25377,TR,34.9
780,30822,Bromley,0.05121,TR,40.0
781,30823,Bromley,1.52604,TR,38.3
782,30824,Hayes,0.69908,TR,41.3
783,30825,Hayes,1.65951,TR,41.8
784,30826,Keston,1.22945,TR,45.4
785,30827,Keston,1.63829,TR,49.8
786,30828,Bromley,0.04201,TR,33.0
787,30829,Chislehurst,2.1302,TR,39.5
788,30830,Chislehurst,1.05514,TR,32.4
789,30827,Keston,0.01395,TR,42.0
790,30826,Keston,1.61758,TR,48.8
791,30825,Hayes,1.22945,TR,48.3
792,30824,Hayes,1.65951,TR,41.6
793,30823,Bromley,0.7303,TR,36.6
794,30822,Bromley,1.55896,TR,40.8
795,30808,South Croydon,0.03224,TR,36.0
796,30809,Kenley,2.47075,TR,45.6
797,30810,Warlingham,3.39035,TR,45.2
798,30811,Titsey,5.49359,TR,64.1
799,30812,Limpsfield,3.57005,TR,58.9
800,30811,Titsey,3.56632,TR,59.0
801,30810,Warlingham,5.59199,TR,64.0
802,30809,Kenley,3.34462,TR,45.8
803,30808,South Croydon,2.43425,TR,45.9
804,30830,Chislehurst,0.05466,TR,35.0
805,30829,Chislehurst,1.03221,TR,33.0
806,30828,Bromley,2.14048,TR,39.7
807,30837,Green Street Green,0.01677,TR,63.0
808,30836,Green Street Green,1.09735,TR,54.5
809,30835,Southfleet,3.07335,TR,52.8
810,30831,Se9,0.02202,TR,35.0
811,30832,New Eltham,0.95443,TR,43.4
812,30833,Chislehurst,2.16449,TR,43.8
813,30834,Chislehurst,0.77803,TR,43.0
814,30835,Southfleet,0.33073,TR,40.5
815,30836,Green Street Green,2.81894,TR,55.0
816,30837,Green Street Green,1.09876,TR,52.4
817,30834,Chislehurst,0.05827,TR,47.0
818,30833,Chislehurst,0.71976,TR,43.7
819,30832,New Eltham,2.1757,TR,42.5
820,30831,Se9,0.96525,TR,46.0
821,30840,Northfleet,2.25035,TR,39.2
822,30840,Northfleet,0.0543,TR,28.0
823,30839,Gravesend,2.24036,TR,39.2
824,30845,Swanscombe,0.05841,TR,32.4
825,30846,Southfleet,3.24037,TR,45.0
826,30846,Southfleet,0.8818,TR,58.4
827,30845,Swanscombe,2.24519,TR,38.8
828,30842,Longfield,5.36149,TR,52.6
829,30843,Green Street Green,2.21502,TR,57.6
830,30844,Stone,4.39886,TR,54.5
