NID,PC,DE,LE,TY,FF
2171,11972,Reygersdal Drive (R304),0.03011,TR,43.0
2172,11971,Kerria Avenue,1.23056,TR,49.9
2173,11970,Dassenberg Road (R307),2.82345,TR,52.8
2174,12154,N7,0.11423,TR,47.6
2175,12395,Rondeberg Road,1.61673,TR,79.3
2176,12153,Reygersdal Drive,8.05125,TR,84.7
2177,12159,West Coast Road,0.06985,TR,40.0
2178,12161,Dassenberg Road,10.97401,TR,86.3
2179,12161,Dassenberg Road,0.02229,TR,30.0
2180,12159,West Coast Road,11.02157,TR,90.8
2181,12153,Reygersdal Drive,0.11923,TR,38.0
2182,12395,Rondeberg Road,7.93202,TR,86.5
2183,12154,N7,1.73097,TR,77.5
2184,12330,R304,0.09422,TR,50.0
2185,12329,West Coast Road,6.08842,TR,50.0
2186,12329,West Coast Road,0.04416,TR,50.0
2187,12330,R304,6.13848,TR,48.4
2188,12398,Klein Dassenberg Road,0.04666,TR,50.0
2189,12397,N7,2.86388,TR,50.0
2190,12397,N7,0.03638,TR,50.0
2191,12398,Klein Dassenberg Road,2.87416,TR,50.0
2192,12492,Adam Tas Street,0.02289,TR,70.0
2193,12493,Windmill Road,1.24132,TR,62.9
2194,12491,Malmesbury Road,3.69583,TR,80.5
2195,12491,Malmesbury Road,0.03193,TR,60.0
2196,12493,Windmill Road,3.66389,TR,80.7
2197,12492,Adam Tas Street,1.26422,TR,65.8
2198,12497,Adam Tas Street,0.03732,TR,32.0
2199,12496,Noord Agter Paarl,1.82969,TR,70.7
2200,12496,Noord Agter Paarl,0.03772,TR,84.0
2201,12497,Adam Tas Street,1.82928,TR,69.4
2202,12508,Church Street,0.01047,TR,40.0
2203,12507,Champagne Street,1.16705,TR,48.5
2204,12506,Oosbosch Street,7.27106,TR,60.0
2205,12725,Jan van Riebeeck Drive North,0.52407,TR,53.4
2206,12723,E.K. Green Street,0.76306,TR,58.9
2207,12722,Ambagsvallei Street,0.40311,TR,54.2
2208,12505,Klein Drakenstein Road,0.25205,TR,45.0
2209,12504,Lady Grey Street,0.27231,TR,38.8
2210,12503,Langenhoven Avenue,0.73381,TR,40.2
2211,12734,Arboretum Avenue,2.07119,TR,66.7
2212,12502,N1,0.35635,TR,66.1
2213,12501,Drakenstein Road S,0.5856,TR,76.5
2214,12500,Jack Nicklaus Boulevard,6.44855,TR,83.4
2215,12499,Huguenot Road,8.89923,TR,81.5
2216,12499,Huguenot Road,0.03799,TR,29.0
