NID,PC,DE,LE,TY,FF
3223,2484,NH-8/Mumbai Ahmedabad Highway/Western Express Highway,0.20547,TR,40.0
3224,2487,NH-3/Eastern Express Highway/Vasantrao Naik Maha Marg/V. Naik Road,0.03684,TR,60.0
3225,2486,Rashtrasevika Laxmibai Kelakar Marg,1.1908,TR,40.0
3226,2486,Rashtrasevika Laxmibai Kelakar Marg,0.01873,TR,40.0
3227,2487,NH-3/Eastern Express Highway/Vasantrao Naik Maha Marg/V. Naik Road,1.21332,TR,40.0
3228,2490,No. 29 Road,0.02678,TR,22.0
3229,2489,Rani Laxmibai Chowk/Sion Circle,0.31181,TR,22.0
3230,2489,Rani Laxmibai Chowk/Sion Circle,0.14757,TR,20.0
3231,2490,No. 29 Road,0.18052,TR,25.0
3232,2494,NH-48/Eastern Express Highway/Hashu Advani Chowk,0.07244,TR,24.0
3233,2493,Simentary Road/V. J. Patil Road,0.44059,TR,23.0
3234,2492,Late Sambha Bhale Chowk/Duncan Causeway Road,0.69588,TR,19.0
3235,2492,Late Sambha Bhale Chowk/Duncan Causeway Road,0.02048,TR,20.0
3236,2493,Simentary Road/V. J. Patil Road,0.6754,TR,18.0
3237,2494,NH-48/Eastern Express Highway/Hashu Advani Chowk,0.51303,TR,21.0
3238,2379,Messent Road/Sewri Cross Road,0.13733,TR,28.0
3239,2378,4th Signal Hill Avenue/Boat Hard Road,3.1813,TR,29.0
3240,2325,Western Express Highway/Service Road,0.08875,TR,19.0
3241,2326,Shiv Vallabh Marg/Dahisar,1.20781,TR,22.0
3242,2503,Ghatkopar Sewri Wadala Road/Waman Tukaram Patil Marg,0.05526,TR,24.0
3243,2502,Trilok Kapoor Marg,0.47797,TR,27.0
3244,2501,N Lad Master Chowk/Aloysius Soares Road/Wadhavali Village Road,0.66536,TR,20.0
3245,2500,Central Avenue/Maharshi Dayanand Saraswati Marg,0.05184,TR,20.0
3246,2499,Ghatkopar Mahul Marg/Ramkrishna Chemburkar Marg/Chembur Naka,0.63788,TR,29.0
3247,2498,Deepak Kumar Marg/Pandit C. R. Vyas Marg,0.39625,TR,22.0
3248,2497,Umarshi Bappa Chowk/Hemu Kalani Marg/S. G. Barve Marg,0.13825,TR,21.0
3249,2496,NH-3/Eastern Express Highway/V. Naik Road,0.67335,TR,40.0
3250,2505,V. Krishnan Nair Chowk/Swami Gyan Jeevandas Marg,0.02697,TR,13.0
3251,2506,Lokmany Tilak Road,0.18854,TR,17.0
3252,2509,Balawant Singh Dhodi Marg,0.02213,TR,40.0
3253,2508,J. J. Road,0.25887,TR,35.0
3254,2508,J. J. Road,0.04257,TR,31.0
3255,2509,Balawant Singh Dhodi Marg,0.23583,TR,34.0
3256,2496,NH-3/Eastern Express Highway/V. Naik Road,0.36126,TR,22.0
3257,2497,Umarshi Bappa Chowk/Hemu Kalani Marg/S. G. Barve Marg,0.27289,TR,38.0
3258,2498,Deepak Kumar Marg/Pandit C. R. Vyas Marg,0.12039,TR,20.0
3259,2499,Ghatkopar Mahul Marg/Ramkrishna Chemburkar Marg/Chembur Naka,0.47174,TR,20.0
3260,2500,Central Avenue/Maharshi Dayanand Saraswati Marg,0.5705,TR,27.0
3261,2501,N Lad Master Chowk/Aloysius Soares Road/Wadhavali Village Road,0.08678,TR,21.0
3262,2502,Trilok Kapoor Marg,0.67584,TR,20.0
3263,2503,Ghatkopar Sewri Wadala Road/Waman Tukaram Patil Marg,0.51865,TR,26.0
3264,2511,Amdar Sachin Bhau Ahir Chowk/Dr R. G. Thadani Marg,0.03823,TR,18.0
3265,2512,J. K. Kapur Chowk/Dr Narayan S. Hardikar Marg,1.49627,TR,20.0
3266,2517,Senapati Bapat Marg/Mahim Dharavi Link Road,0.0348,TR,24.0
3267,2516,Dharamveer Sambhaji Raje Marg,0.31589,TR,28.0
3268,2515,Dadasaheb Abhyankar Chowk/Lady Jamshetji Marg,0.22696,TR,19.0
3269,2512,J. K. Kapur Chowk/Dr Narayan S. Hardikar Marg,0.03747,TR,18.0
3270,2511,Amdar Sachin Bhau Ahir Chowk/Dr R. G. Thadani Marg,1.48802,TR,22.0
3271,2349,Frere Road,0.05023,TR,20.0
3272,2348,Shri Gunsagar Surji Maharaj Chowk/Dr Meisheri Road,0.42124,TR,29.0
3273,2347,Hazrat Imam Hussain Chowk/Jail Road/Samant Bhai Nanji Marg,0.1971,TR,19.0
3274,2346,Imam Ahmed Raza Chowk/Sir Jamshetji Jeejibhoy Road,0.54384,TR,21.0
3275,2345,Ladiwala Chowk/Duncan Road/Maulana Azad Road,0.35063,TR,22.0
3276,2344,Shri Bachubhai Khadiwala Chowk/Isalampura Cross Road,0.22806,TR,25.0
3277,2343,Padmashri Gordhan Bapa Chowk/Vitthal Bhai Patel Marg,0.78901,TR,24.0
3278,2342,Mama Paramanand Marg/Pandit Vishnu Digambar Paluskar Chowk,0.3652,TR,28.0
3279,2341,B R Deodhar Chowk/Hughes Road,0.19901,TR,29.0
3280,2340,G. B. Pant Chowk/Dr K. N. Purandare Marg/Dr N. A. Purandare Marg,0.12903,TR,24.0
3281,2514,Tukaram Patil Chowk/Cadell Road/Kapad Bazar Road Lane,0.02443,TR,30.0
3282,2515,Dadasaheb Abhyankar Chowk/Lady Jamshetji Marg,0.33866,TR,28.0
3283,2516,Dharamveer Sambhaji Raje Marg,0.20798,TR,19.0
3284,2517,Senapati Bapat Marg/Mahim Dharavi Link Road,0.3507,TR,27.0
3285,2519,No. 19 Road,0.3187,TR,17.0
3286,2524,B. M. Azad Marg/Duncan Road,0.03051,TR,20.0
3287,2525,Shri Ram Rane Chowk/Sir Jamshetji Jeejibhoy Road,0.38675,TR,20.0
3288,2527,Juhu Tara Road/Vaikunthalal Mehta Marg,0.02409,TR,20.0
3289,2528,A. B. Nair Road,0.25443,TR,19.0
3290,2519,No. 19 Road,0.06741,TR,19.0
3291,2520,Shree Vaishnav Samaj Chowk,0.37459,TR,17.0
3292,2521,Babasaheb Deshpande Chowk/Dharavi Road,0.29772,TR,17.0
3293,2522,NH-48/Eastern Express Highway,0.11294,TR,13.0
3294,2528,A. B. Nair Road,0.02334,TR,20.0
3295,2527,Juhu Tara Road/Vaikunthalal Mehta Marg,0.25224,TR,18.0
3296,2532,Jai Prakash Road/Versova Road,0.02216,TR,19.0
3297,2531,Andheri Ho,0.10331,TR,29.0
3298,2530,Vrindavan Venu Chowk/Juhu Versova Link Road,0.52799,TR,26.0
3299,2536,Mumbai Ahmedabad Highway/Western Express Highway,0.08124,TR,20.0
3300,2535,Goregaon East,0.0529,TR,20.0
3301,2534,Gupha Road/Station Road,0.34884,TR,17.0
3302,2530,Vrindavan Venu Chowk/Juhu Versova Link Road,0.01428,TR,27.0
3303,2531,Andheri Ho,0.5094,TR,23.0
3304,2532,Jai Prakash Road/Versova Road,0.12549,TR,29.0
3305,2534,Gupha Road/Station Road,0.02838,TR,18.0
3306,2535,Goregaon East,0.32045,TR,17.0
3307,2536,Mumbai Ahmedabad Highway/Western Express Highway,0.13415,TR,15.0
3308,2538,Pandurang Budhkar Marg,0.02253,TR,19.0
3309,2539,Baburao Pendharkar Marg,0.25622,TR,18.0
3310,2540,Dr Annie Besant Road/Worli Road,0.38354,TR,19.0
3311,2540,Dr Annie Besant Road/Worli Road,0.07948,TR,19.0
3312,2539,Baburao Pendharkar Marg,0.30405,TR,19.0
3313,2538,Pandurang Budhkar Marg,0.27875,TR,20.0
3314,2543,Rashtrasevika Laxmibai Kelakar Marg,0.02386,TR,27.0
3315,2542,Dr Babasaheb Ambedkar Chowk/60 Feet Road/Bhau Daji Extn Road,0.25819,TR,26.0
3316,2542,Dr Babasaheb Ambedkar Chowk/60 Feet Road/Bhau Daji Extn Road,0.04054,TR,18.0
3317,2543,Rashtrasevika Laxmibai Kelakar Marg,0.23508,TR,25.0
3318,2545,Chakravarti Ashok Nagar Main Road,0.07191,TR,25.0
3319,2546,Ashok Nagar Cross No. 3 Road,0.06986,TR,27.0
3320,2547,Pramod Tanna Road,0.13653,TR,23.0
3321,2548,Mahadev Bhai Desai Road,0.19731,TR,16.0
3322,2548,Mahadev Bhai Desai Road,0.06279,TR,11.0
3323,2547,Pramod Tanna Road,0.13452,TR,15.0
3324,2552,Dr Babasaheb Ambedkar Marg/Jagannath Nana Shankar Seth Flyover,0.0326,TR,22.0
3325,2551,Sir Bhalchandra Marg,0.07162,TR,21.0
3326,2550,Swami Narayan Chowk/Lakhamsi Nappu Road,0.18267,TR,17.0
3327,2550,Swami Narayan Chowk/Lakhamsi Nappu Road,0.02898,TR,13.0
3328,2551,Sir Bhalchandra Marg,0.15368,TR,18.0
3329,2552,Dr Babasaheb Ambedkar Marg/Jagannath Nana Shankar Seth Flyover,0.10422,TR,19.0
3330,2562,Veer Savarkar Road,0.01601,TR,25.0
3331,2561,Kanjur Village Road/K. V. Road,0.32809,TR,30.0
3332,2561,Kanjur Village Road/K. V. Road,0.02794,TR,24.0
3333,2562,Veer Savarkar Road,0.31616,TR,32.0
3334,2559,NH-8/Mumbai Ahmedabad Highway,0.05904,TR,22.0
3335,2558,Chatrapati Shivaji Road,0.43033,TR,24.0
3336,2557,Ram Kuvar Thakur Marg/Shyam Narayan Dubey Road,0.30696,TR,28.0
3337,2556,J. P. Bharucha Marg,0.36108,TR,28.0
3338,2555,Manav Kalyan Kendra Chowk/Vrindavan Marg,0.38417,TR,32.0
3339,2554,Dahisar Flyover/Swami Vivekanand Road,0.79262,TR,30.0
3340,2571,Patil Chowk/Sitladevi Temple Road,0.03222,TR,39.0
3341,2570,Tayappa Hari Sonavane Chowk/Takandas H Kataria Marg,0.38773,TR,33.0
3342,2569,D. P. Dandekar Chowk/Pandurang Naik Road,0.2032,TR,38.0
3343,2568,Baban Prabhu Chowk/Dnyaneshwar Mandir Road/Ranade Road,0.60773,TR,36.0
3344,2567,Suryavanshi Kshatriya Sabhagrih Chowk/D. S. Babrekar Marg,0.34582,TR,39.0
3345,2566,College Lane/Kashinath Dhuru Marg,0.38489,TR,39.0
3346,2565,Agar Bazar/Rao Bahadur S. K. Bole Marg,0.3168,TR,38.0
3347,2564,Sayani Road/Rahimtullah Sayani Marg,0.18406,TR,20.0
3348,2554,Dahisar Flyover/Swami Vivekanand Road,0.02062,TR,28.0
3349,2555,Manav Kalyan Kendra Chowk/Vrindavan Marg,0.7834,TR,30.0
3350,2556,J. P. Bharucha Marg,0.37974,TR,30.0
3351,2557,Ram Kuvar Thakur Marg/Shyam Narayan Dubey Road,0.35814,TR,27.0
3352,2558,Chatrapati Shivaji Road,0.31498,TR,31.0
3353,2559,NH-8/Mumbai Ahmedabad Highway,0.49961,TR,24.0
3354,2576,Harishchandra Dadu Koparkar Marg,0.03,TR,16.0
3355,2575,Trolley Line Road,1.03609,TR,32.0
3356,2574,Ganesh Shankar Devkar Guruji Chowk,0.68478,TR,32.0
3357,2573,Swatantrya Veer Savarkar Marg,0.28137,TR,25.0
3358,2579,Ashok Nagar Cross Road No. 3,0.03707,TR,22.0
3359,2578,Ashok Chakravati Marg/Chakravarti Ashok Nagar Main Road,0.10445,TR,26.0
3360,2578,Ashok Chakravati Marg/Chakravarti Ashok Nagar Main Road,0.01612,TR,23.0
3361,2579,Ashok Nagar Cross Road No. 3,0.12472,TR,25.0
3362,2564,Sayani Road/Rahimtullah Sayani Marg,0.05249,TR,20.0
3363,2565,Agar Bazar/Rao Bahadur S. K. Bole Marg,0.12332,TR,20.0
3364,2566,College Lane/Kashinath Dhuru Marg,0.31619,TR,40.0
3365,2567,Suryavanshi Kshatriya Sabhagrih Chowk/D. S. Babrekar Marg,0.38494,TR,39.0
3366,2568,Baban Prabhu Chowk/Dnyaneshwar Mandir Road/Ranade Road,0.34622,TR,39.0
3367,2569,D. P. Dandekar Chowk/Pandurang Naik Road,0.6066,TR,39.0
3368,2570,Tayappa Hari Sonavane Chowk/Takandas H Kataria Marg,0.2032,TR,40.0
3369,2571,Patil Chowk/Sitladevi Temple Road,0.42245,TR,33.0
3370,2573,Swatantrya Veer Savarkar Marg,0.04682,TR,19.0
3371,2574,Ganesh Shankar Devkar Guruji Chowk,0.23454,TR,26.0
3372,2575,Trolley Line Road,0.68861,TR,33.0
3373,2576,Harishchandra Dadu Koparkar Marg,1.06493,TR,34.0
3374,2587,No. 29 Road,0.01741,TR,16.0
3375,2588,No. 27 Road,0.19108,TR,18.0
3376,2589,Mumbai,0.08485,TR,11.0
3377,2591,Bhandarkar Road,0.0202,TR,18.0
3378,2592,A. Krishan Narayan Dubey Chowk/Shradhanand Road,0.14596,TR,26.0
3379,2593,Bhau Daji Road,0.2491,TR,21.0
3380,2593,Bhau Daji Road,0.04248,TR,22.0
3381,2592,A. Krishan Narayan Dubey Chowk/Shradhanand Road,0.20662,TR,23.0
3382,2591,Bhandarkar Road,0.16617,TR,27.0
3383,2585,90 Feet Road/Andhra Valley Marg,0.02284,TR,21.0
3384,2584,Mahim Dharavi Link Road/Senapati Bapat Marg,0.81776,TR,31.0
3385,2583,Takandas H Kataria Marg/Pandit Satvalekar Road/Manmala Tank Road,0.19524,TR,23.0
3386,2582,Dhananjay Chowk/Lady Jamshedji Road,0.38246,TR,30.0
3387,2581,Tayappa Hari Sonavane Chowk/Swatantraveer Savarkar Marg,0.3577,TR,26.0
3388,2583,Takandas H Kataria Marg/Pandit Satvalekar Road/Manmala Tank Road,0.40335,TR,29.0
3389,2584,Mahim Dharavi Link Road/Senapati Bapat Marg,0.16216,TR,29.0
3390,2585,90 Feet Road/Andhra Valley Marg,0.84832,TR,33.0
3391,2603,Dattaram Lad Marg/Kala Chowki Road,0.02902,TR,23.0
3392,2602,Albert Road/Veer Tanaji Malusare Path,0.34846,TR,28.0
3393,2601,Bharatmata Lalbaug Junction Flyover/Dr Babasaheb Ambedkar Marg,0.34965,TR,23.0
3394,2601,Bharatmata Lalbaug Junction Flyover/Dr Babasaheb Ambedkar Marg,0.02323,TR,29.0
3395,2602,Albert Road/Veer Tanaji Malusare Path,0.32642,TR,23.0
3396,2603,Dattaram Lad Marg/Kala Chowki Road,0.37749,TR,27.0
3397,2597,Datta Mandir Chowk,0.25646,TR,19.0
3398,2596,Cross No. 2 Road,0.7145,TR,18.0
3399,2595,Jakeriya Bandar Road/Reay Road,0.2303,TR,19.0
3400,2607,Anant Shankar Rao Chavan Chowk/Swami Vivekanand Road,0.03268,TR,21.0
3401,2606,Prem Nagar Road,0.54853,TR,21.0
3402,2605,Link Road/Relief Road,0.61171,TR,16.0
3403,2595,Jakeriya Bandar Road/Reay Road,0.01244,TR,30.0
3404,2596,Cross No. 2 Road,0.21785,TR,23.0
3405,2597,Datta Mandir Chowk,0.7145,TR,19.0
3406,2598,Acharya Donde Marg/King Edward Road,0.25646,TR,18.0
3407,2599,Golanji Hill Road/Sakharam Lanjekar Marg,0.20344,TR,20.0
3408,2605,Link Road/Relief Road,0.06268,TR,10.0
3409,2606,Prem Nagar Road,0.54903,TR,16.0
3410,2607,Anant Shankar Rao Chavan Chowk/Swami Vivekanand Road,0.58164,TR,21.0
3411,2614,Bhai Das Bhuta Chowk/Swami Vivekanand Road,0.02074,TR,27.0
3412,2613,Vile Parle Kelavani Mandal Chowk/Gulmohar Road/C D Barfiwala Marg,0.28348,TR,34.0
3413,2612,N S Road No 4/Sanman Marg,0.22191,TR,37.0
3414,2611,Sant Thiruvalluvar Chowk/Shree Swami Narayan Marg/N S Road No 5,0.09779,TR,28.0
3415,2610,Vaikunthalal Mehta Chowk/Guru Nanak Marg,0.43313,TR,30.0
3416,2609,B. P. Patel Chowk/Juhu Tara Road,0.33791,TR,31.0
3417,2617,90 Feet Road/Barrister Nath Pai Road,0.01378,TR,28.0
3418,2616,60 Feet Road/R. B. Mehta Marg,0.23621,TR,22.0
3419,2609,B. P. Patel Chowk/Juhu Tara Road,0.042,TR,24.0
3420,2610,Vaikunthalal Mehta Chowk/Guru Nanak Marg,0.31052,TR,35.0
3421,2611,Sant Thiruvalluvar Chowk/Shree Swami Narayan Marg/N S Road No 5,0.41932,TR,29.0
3422,2612,N S Road No 4/Sanman Marg,0.09374,TR,31.0
3423,2613,Vile Parle Kelavani Mandal Chowk/Gulmohar Road/C D Barfiwala Marg,0.27972,TR,33.0
3424,2614,Bhai Das Bhuta Chowk/Swami Vivekanand Road,0.25177,TR,32.0
3425,2616,60 Feet Road/R. B. Mehta Marg,0.02341,TR,22.0
3426,2617,90 Feet Road/Barrister Nath Pai Road,0.22658,TR,25.0
3427,2627,N. C. Kelkar Road,0.1261,TR,22.0
3428,2628,Lokmany Tilak Road/Lokmany B. G. Tilak Bridge,0.08364,TR,25.0
3429,2621,Appashastri Sathye Marg/Dr Wilson Street,0.44487,TR,21.0
3430,2622,Kasturba Gandhi Chowk,0.27799,TR,23.0
3431,2623,B. J. Marg/Dr Babasaheb Jaykar Road,0.15946,TR,18.0
3432,2624,Allahrakha Ibrahim Patel Marg,0.26369,TR,11.0
3433,2625,Chatrapati Shivaji Maharaj Chowk/Kalbadevi Road,0.12376,TR,14.0
3434,2632,L. B. S. Marg/Lal Bahadur Shastri Marg,0.0151,TR,20.0
3435,2631,90 Feet Road/Barrister Nath Pai Marg,0.6758,TR,24.0
3436,2630,NH-3/Eastern Express Highway,0.68624,TR,27.0
3437,2622,Kasturba Gandhi Chowk,0.04226,TR,14.0
3438,2621,Appashastri Sathye Marg/Dr Wilson Street,0.24406,TR,22.0
3439,2620,Bhagawan Shri Chandra Prabhu Chowk/Raja Rammohan Roy Road,0.44487,TR,21.0
3440,2619,S. V. P. Road/Saradar Vallabhbhai Patel Marg,0.10477,TR,19.0
3441,2637,Lokmanya Tilak Road,0.00774,TR,22.0
3442,2636,A. S. Vartak Marg,0.31315,TR,22.0
3443,2635,Mumbai,0.10687,TR,28.0
3444,2634,Kastur Park Road/Shimpoli Marg,0.1396,TR,26.0
3445,2630,NH-3/Eastern Express Highway,0.03117,TR,20.0
3446,2631,90 Feet Road/Barrister Nath Pai Marg,0.65902,TR,26.0
3447,2632,L. B. S. Marg/Lal Bahadur Shastri Marg,0.69235,TR,28.0
3448,2634,Kastur Park Road/Shimpoli Marg,0.00774,TR,30.0
3449,2635,Mumbai,0.13183,TR,28.0
3450,2636,A. S. Vartak Marg,0.10682,TR,28.0
3451,2637,Lokmanya Tilak Road,0.3209,TR,22.0
3452,2645,R. N. Goenka Marg,0.01126,TR,19.0
3453,2644,Barrister Rajni Patel Road/Rajni Patel Marg,0.1495,TR,10.0
3454,2644,Barrister Rajni Patel Road/Rajni Patel Marg,0.02327,TR,17.0
3455,2645,R. N. Goenka Marg,0.26002,TR,11.0
3456,2639,Azad Nagar Chowk/Jai Prakash Road/Versova Road,0.03054,TR,24.0
3457,2640,Dattaji Salvi Marg/Prime Minister Road,0.4911,TR,29.0
3458,2641,New Link Road,0.52868,TR,23.0
3459,2642,Veer Santa Ji Dhanaji Chowk/Behram Baug Road,0.82043,TR,16.0
3460,2649,Ram Kuvar Thakur Marg/Shri Vitthal Rakhumai Marg,0.02236,TR,20.0
3461,2648,B. H. Desaiji Marg,0.39344,TR,20.0
3462,2647,J. P. Bharucha Marg,0.18088,TR,17.0
3463,2647,J. P. Bharucha Marg,0.02229,TR,16.0
3464,2648,B. H. Desaiji Marg,0.15858,TR,17.0
3465,2649,Ram Kuvar Thakur Marg/Shri Vitthal Rakhumai Marg,0.4158,TR,20.0
3466,2642,Veer Santa Ji Dhanaji Chowk/Behram Baug Road,0.03211,TR,16.0
3467,2641,New Link Road,0.78832,TR,17.0
3468,2640,Dattaji Salvi Marg/Prime Minister Road,0.5469,TR,23.0
3469,2639,Azad Nagar Chowk/Jai Prakash Road/Versova Road,0.51439,TR,27.0
3470,2652,NH-8/Western Express Highway,0.03347,TR,16.0
3471,2651,Manav Kalyan Kendra Chowk/Swami Vivekanand Road,0.41868,TR,21.0
3472,2651,Manav Kalyan Kendra Chowk/Swami Vivekanand Road,0.01577,TR,20.0
3473,2652,NH-8/Western Express Highway,0.43859,TR,20.0
3474,2659,Akurli Road/Durga Mandir Road,0.04692,TR,11.0
3475,2658,Tanaji Nagar Road,0.21833,TR,12.0
3476,2657,Akurli Cross Road/Gandhi Nagar Marg,0.72881,TR,11.0
3477,2655,B. P. T. Road,0.07128,TR,20.0
3478,2654,Nadkarni Park Road,2.07754,TR,21.0
3479,2655,B. P. T. Road,1.35924,TR,21.0
3480,2661,Shri Sakharam Tukaram Yadav Patil Road/Sonawala Road,0.04508,TR,40.0
3481,2662,Camac Estate Main Road,0.23193,TR,19.0
3482,2663,Service Road/Cama Estate Main Road,0.27573,TR,27.0
3483,2663,Service Road/Cama Estate Main Road,0.04945,TR,11.0
3484,2662,Camac Estate Main Road,0.22628,TR,39.0
3485,2661,Shri Sakharam Tukaram Yadav Patil Road/Sonawala Road,0.27701,TR,21.0
3486,2667,Sardar Avtar Singh Bedi Chowk/Frere Road,0.01283,TR,23.0
3487,2666,Bora Bazar Street,0.28463,TR,24.0
3488,2665,Dr Dadabhai Naoroji Road/Hornby Road,0.07601,TR,22.0
3489,2657,Akurli Cross Road/Gandhi Nagar Marg,0.02612,TR,11.0
3490,2658,Tanaji Nagar Road,0.70268,TR,11.0
3491,2659,Akurli Road/Durga Mandir Road,0.26526,TR,14.0
3492,2671,Kavivarya B. R. Tambe Chowk,0.07179,TR,34.0
3493,2670,Malabar Hill,0.88479,TR,30.0
3494,2669,Bal Gangadhar Kher Marg/Ridge Road,0.51039,TR,29.0
3495,2677,Frere Road,0.03484,TR,20.0
3496,2676,Bhat Bazar/Narshi Nath Street,0.39075,TR,24.0
3497,2675,Desouza Street/Khadak Gully,0.23693,TR,20.0
3498,2674,Chakala Street,0.03079,TR,17.0
3499,2673,Mata Ramabai Ambedkar Marg/Mohammed Ali Road,0.09774,TR,17.0
3500,2665,Dr Dadabhai Naoroji Road/Hornby Road,0.02733,TR,29.0
3501,2666,Bora Bazar Street,0.04066,TR,28.0
3502,2667,Sardar Avtar Singh Bedi Chowk/Frere Road,0.30039,TR,26.0
3503,2673,Mata Ramabai Ambedkar Marg/Mohammed Ali Road,0.02076,TR,18.0
3504,2674,Chakala Street,0.07698,TR,18.0
3505,2675,Desouza Street/Khadak Gully,0.03079,TR,18.0
3506,2676,Bhat Bazar/Narshi Nath Street,0.23693,TR,19.0
3507,2677,Frere Road,0.4256,TR,23.0
3508,2669,Bal Gangadhar Kher Marg/Ridge Road,0.01189,TR,25.0
3509,2670,Malabar Hill,0.4985,TR,30.0
3510,2671,Kavivarya B. R. Tambe Chowk,0.93965,TR,29.0
3511,2682,Chhatrapati Shivaji Maharaj Marg,0.0968,TR,22.0
3512,2681,Bharatratna DR. Babasaheb Ambedkar Chowk/Mira Road,0.31005,TR,28.0
3513,2680,Shrushti Chowk/Dr Babasaheb Ambedkar Marg,0.64497,TR,30.0
3514,2679,Bhaktivedanta Swami Marg,0.38184,TR,32.0
3515,2689,Sahar Road,0.01996,TR,24.0
3516,2690,Airport,1.00737,TR,33.0
3517,2690,Airport,0.23783,TR,20.0
3518,2689,Sahar Road,0.96676,TR,33.0
3519,2679,Bhaktivedanta Swami Marg,0.0215,TR,23.0
3520,2680,Shrushti Chowk/Dr Babasaheb Ambedkar Marg,0.35812,TR,31.0
3521,2681,Bharatratna DR. Babasaheb Ambedkar Chowk/Mira Road,0.64216,TR,31.0
3522,2682,Chhatrapati Shivaji Maharaj Marg,0.41646,TR,25.0
3523,2693,NH-8/Mumbai Ahmedabad Highway/Shree Krishna Chandra Marg,0.57834,TR,49.0
3524,2692,Bandra Worli Sea Link/Rajiv Gandhi Setu/Swami Vivekanand Road,0.72029,TR,50.0
3525,2692,Bandra Worli Sea Link/Rajiv Gandhi Setu/Swami Vivekanand Road,0.29544,TR,49.0
3526,2693,NH-8/Mumbai Ahmedabad Highway/Shree Krishna Chandra Marg,1.01039,TR,50.0
3527,2702,Walbhat Road,0.1822,TR,21.0
3528,2703,Ishwar Bhai Patel Road/I. B. Patel Road,0.35344,TR,18.0
3529,2703,Ishwar Bhai Patel Road/I. B. Patel Road,0.03018,TR,28.0
3530,2702,Walbhat Road,0.50629,TR,23.0
3531,2699,A. G. Khan Road/Abdul Gaffar Khan Marg,0.03646,TR,20.0
3532,2700,Ali Yayar Jung Road/Swami Vivekanand Road/S. V. Road,4.88639,TR,45.0
3533,2706,Bhangad Nagar Road/Ramdev Park Road,0.84617,TR,27.0
3534,2707,Dr Shrikant Jichkar Chowk/100 Feet Road/Lal Bahadur Shastri Marg,0.75202,TR,31.0
3535,2708,100 Feet Road/Srushti Road,0.59777,TR,37.0
3536,2709,Mira Road,0.70383,TR,33.0
3537,2710,Shivaji Chowk/NH-8/Mumbai Ahmedabad Highway/Western Express Highway,0.8659,TR,28.0
3538,2717,Srushti Chowk/100 Feet Road/Mira Road,0.03555,TR,18.0
3539,2716,Sector 2 To Sector 8 Road,0.69279,TR,25.0
3540,2715,Mira Road/100 Feet Road/Station Road,0.58013,TR,19.0
3541,2715,Mira Road/100 Feet Road/Station Road,0.01126,TR,17.0
3542,2716,Sector 2 To Sector 8 Road,0.56886,TR,21.0
3543,2717,Srushti Chowk/100 Feet Road/Mira Road,0.72835,TR,24.0
3544,2731,Mahakali Road/Takshila Road/Sardar Vallabhbhai Patel Road,0.01712,TR,19.0
3545,2730,Jijamata Marg/Rajmata Jijabai Marg,0.80383,TR,26.0
3546,2730,Jijamata Marg/Rajmata Jijabai Marg,0.05963,TR,20.0
3547,2731,Mahakali Road/Takshila Road/Sardar Vallabhbhai Patel Road,0.76132,TR,26.0
3548,2734,Jogeshwari Vikhroli Link Road,0.01958,TR,27.0
3549,2733,Mahakali Road/Takshila Road/Sardar Vallabhbhai Patel Road,1.12214,TR,14.0
3550,2733,Mahakali Road/Takshila Road/Sardar Vallabhbhai Patel Road,0.04757,TR,25.0
3551,2734,Jogeshwari Vikhroli Link Road,1.09415,TR,15.0
3552,2742,Chhatrapati Shivaji Maharaj Marg/Mira Bhayandar Road,0.02226,TR,25.0
3553,2741,Rasaaz Circle/Mira Road/N. L. Patel Marg,0.64986,TR,27.0
3554,2740,Naya Nagar Road/Shrikantha Dharve Marg,0.57336,TR,19.0
3555,2740,Naya Nagar Road/Shrikantha Dharve Marg,0.01336,TR,21.0
3556,2741,Rasaaz Circle/Mira Road/N. L. Patel Marg,0.57724,TR,18.0
3557,2742,Chhatrapati Shivaji Maharaj Marg/Mira Bhayandar Road,0.63764,TR,26.0
3558,2745,Bhakti Vedant Marg/Late Yashvant Rao K Mhatre Marg,0.01001,TR,20.0
3559,2744,NH-8/Mumbai Ahmedabad Highway/Western Express Highway,1.04913,TR,20.0
3560,2744,NH-8/Mumbai Ahmedabad Highway/Western Express Highway,0.03144,TR,16.0
3561,2745,Bhakti Vedant Marg/Late Yashvant Rao K Mhatre Marg,1.0277,TR,20.0
3562,2748,Late Bhanaji Udhavji Marg/Penkar Pada Road/Bhakti Vedant Marg,0.03303,TR,30.0
3563,2747,100 Feet Road/Ayyappa Mandir Marg,0.19538,TR,33.0
3564,2747,100 Feet Road/Ayyappa Mandir Marg,0.01753,TR,26.0
3565,2748,Late Bhanaji Udhavji Marg/Penkar Pada Road/Bhakti Vedant Marg,0.20619,TR,37.0
3566,2752,Lal Bahadur Shastri Marg/Station Road/Mira Road/100 Feet Road,0.05045,TR,28.0
3567,2751,Dr Babasaheb Ambedkar Marg/Srushti Road/100 Feet Road,0.21442,TR,32.0
3568,2750,Naya Nagar Road/Shrikantha Dharve Marg,0.39811,TR,27.0
3569,2750,Naya Nagar Road/Shrikantha Dharve Marg,0.07646,TR,20.0
3570,2751,Dr Babasaheb Ambedkar Marg/Srushti Road/100 Feet Road,0.33283,TR,27.0
3571,2752,Lal Bahadur Shastri Marg/Station Road/Mira Road/100 Feet Road,0.26198,TR,28.0
