model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
linearregression,London,30,1,6,"(723, 16)",115.96666666666667,57.95,30.537515766871813,35.3863326702731,0.17970193964793202,0.2326289213114168,60
linearregression,Singapore,10,1,6,"(30, 16)",20.0,10.0,3423.705232961905,9412.362352023194,0.008543984422544068,0.31783441413346547,60
linearregression,Auckland,10,1,6,"(55, 16)",36.0,19.0,2374.469157144047,4222.820259400849,0.06583443048278428,0.33426995431121653,60
randomforestregressor,Mumbai,85,1,6,"(355, 16)",116.0,58.0,5.770638384662272,1.129467111105417,0.25916797632220373,0.10412124941718105,60
randomforestregressor,Mumbai,25,1,6,"(54, 16)",36.0,18.0,6.74783677409678,1.511900071261319,0.22097021425212943,0.12549183197639502,60
linearregression,NewYorkCity,70,1,6,"(1681, 16)",115.01666666666667,57.43333333333333,179.1628281017905,435.1529947686434,0.08397162425397801,0.22094110021316427,60
linearregression,Singapore,105,1,6,"(1397, 16)",115.5,57.733333333333334,5.464862907656918,3.9149471111957728,0.37167222030812097,0.1813761372925158,60
linearregression,Auckland,70,1,6,"(1031, 16)",115.35,57.68333333333333,66.25474338864424,171.2926099053957,0.3307292493264679,0.34927726394783193,60
linearregression,Mumbai,70,1,6,"(259, 16)",116.0,58.0,47.77811357156791,74.76289285705171,0.07490958423986797,0.17676807269339082,60
randomforestregressor,Zurich,105,1,6,"(451, 16)",115.98333333333333,57.88333333333333,8.669783026645622,2.3477923184237675,0.2575794848816298,0.12472787917163443,60
linearregression,MexicoCity,30,1,6,"(235, 16)",115.46666666666667,57.71666666666667,254.5253959235467,557.1479692209441,0.16502536949868676,0.2635421706472518,60
linearregression,Auckland,90,1,6,"(1469, 16)",113.35,56.65,19.132125320241745,38.570616681853586,0.3539041492597937,0.28047761441207597,60
linearregression,Istanbul,70,1,6,"(2751, 16)",114.01666666666667,56.93333333333333,188.97968963491408,720.6705333399694,0.2715119403065141,0.3258359151411562,60
randomforestregressor,London,50,1,6,"(1663, 16)",115.03333333333333,57.45,5.389777185567975,1.5158894586860474,0.23918535108464703,0.11568831398112027,60
randomforestregressor,Singapore,70,1,6,"(714, 16)",115.21666666666667,57.55,3.8199545192464295,0.787036914183062,0.48886291655938974,0.08650343363618201,60
linearregression,Singapore,90,1,6,"(1082, 16)",114.63333333333334,57.266666666666666,7.46853692322975,7.893840830745431,0.3581031404247209,0.2263075940479087,60
randomforestregressor,Zurich,25,1,6,"(47, 16)",31.0,16.0,12.040742402637614,3.4884858549049937,0.3710443189893231,0.1360352149707733,60
randomforestregressor,Singapore,25,1,6,"(132, 16)",88.0,44.0,3.5923618862462945,0.9040915077623206,0.7132212792845353,0.07641861142915037,60
linearregression,Zurich,90,1,6,"(364, 16)",113.71666666666667,56.916666666666664,15.71101142355835,12.258087224259098,0.2223397126174154,0.15894805773473486,60
randomforestregressor,MexicoCity,50,1,6,"(511, 16)",114.4,57.166666666666664,6.424952153980075,1.2372168994696386,0.4387205858489452,0.10165562977915642,60
randomforestregressor,Capetown,50,1,6,"(690, 16)",115.96666666666667,57.96666666666667,3.4123481768233237,0.8684863759970449,0.5375684601869674,0.09183823454490282,60
randomforestregressor,Singapore,10,1,6,"(30, 16)",20.0,10.0,6.546347978974523,3.266343290543746,0.508557799226877,0.18585604833606487,60
randomforestregressor,Mumbai,90,1,6,"(386, 16)",115.95,58.0,6.54203522304883,1.1632518333921582,0.18199266129239555,0.11029145787253578,60
linearregression,Istanbul,50,1,6,"(1652, 16)",115.01666666666667,57.61666666666667,482.94482689614637,1488.0197793862806,0.18366014429360622,0.31918313529652376,60
randomforestregressor,Capetown,10,1,6,"(48, 16)",32.0,16.0,3.5854886120353013,1.2351888579833157,0.7286977827737678,0.09619934356876646,60
randomforestregressor,London,30,1,6,"(723, 16)",114.81666666666666,57.43333333333333,6.245281786515408,1.4984503241197193,0.3349939659289086,0.1398489117925354,60
linearregression,Singapore,85,1,6,"(984, 16)",115.66666666666667,57.88333333333333,9.405452753433535,12.05033011257615,0.36125323507615925,0.22362470574177393,60
linearregression,Capetown,10,1,6,"(48, 16)",32.0,16.0,4803.9584297993315,6919.564309587064,0.0939714981345512,0.3168540257208732,60
randomforestregressor,NewYorkCity,10,1,6,"(56, 16)",37.0,19.0,6.565353535771678,2.4673371752099724,0.5812640655238216,0.13759384041039918,60
randomforestregressor,Singapore,50,1,6,"(408, 16)",113.3,56.61666666666667,3.8877405310068203,0.870449658539039,0.5618564090118101,0.09840164709652617,60
linearregression,Bogota,50,1,6,"(265, 16)",115.71666666666667,57.9,94.40193558283617,167.19692720681525,0.4023081771375933,0.3567553196227314,60
linearregression,Mumbai,45,1,6,"(131, 16)",87.0,44.0,90.70271572140827,121.0688308160452,0.059321986297726774,0.20288177552505313,60
linearregression,Capetown,30,1,6,"(314, 16)",115.01666666666667,57.56666666666667,217.8371026764459,454.41772324873614,0.27258283620737317,0.3726625016948385,60
linearregression,Zurich,50,1,6,"(143, 16)",95.0,48.0,14.450409220610103,7.354867737903863,0.33633271304014073,0.1308152579502076,60
linearregression,MexicoCity,70,1,6,"(861, 16)",114.61666666666666,57.4,415.4216827325458,916.3342087503586,0.054429538516424965,0.20767821039458248,60
