model,city,seed,depth,tod,#datapoints,#datapoints-train-sample-mean,#datapoints-test-sample-mean,np.mean(lr_object.scores_MSE),np.std(lr_object.scores_MSE),np.mean(lr_object.scores_QWK),np.std(lr_object.scores_QWK),num_splits
gradientboostingregressor,Istanbul,90,1,6,"(4028, 16)",114.8,57.38333333333333,3.4988644485862612,1.4028872654912952,0.4538884061565879,0.12611718414937192,60
linearregression,Auckland,10,1,6,"(55, 16)",36.0,19.0,1944.675320748813,3816.1421019575832,0.06697952048862248,0.3265399288378425,60
gradientboostingregressor,NewYorkCity,90,1,6,"(2589, 16)",116.23333333333333,58.1,6.424680768439753,1.6239065882220036,0.316433146781439,0.11849929654147774,60
randomforestregressor,Zurich,50,1,6,"(143, 16)",95.0,48.0,9.333876384507878,1.2988747856148541,0.3813753336961623,0.10461229200010526,60
gradientboostingregressor,London,50,1,6,"(1663, 16)",113.85,56.916666666666664,6.651909639089133,1.4716745111672682,0.1827683244689476,0.13138928741330655,60
linearregression,NewYorkCity,90,1,6,"(2589, 16)",117.26666666666667,58.583333333333336,155.73344409114603,300.07553293441686,0.12720009332698384,0.21363215881168893,60
linearregression,Singapore,90,1,6,"(1082, 16)",116.08333333333333,58.13333333333333,6.108451401894132,5.376186614496227,0.37566514586783206,0.1931287300448087,60
linearregression,Zurich,30,1,6,"(62, 16)",41.0,21.0,44.592990641785825,38.194629677679245,0.15167093394315104,0.27259658140096815,60
linearregression,Zurich,50,1,6,"(143, 16)",95.0,48.0,13.280223773428974,5.520421698595941,0.3526145901305142,0.14384970140985673,60
gradientboostingregressor,Auckland,50,1,6,"(635, 16)",115.76666666666667,57.86666666666667,2.458481088025001,0.7273907330451598,0.6526933777504563,0.09248525155759398,60
randomforestregressor,Istanbul,30,1,6,"(740, 16)",114.5,57.2,3.9140508058794854,1.1219916382214656,0.6539200846261198,0.08018640186603869,60
gradientboostingregressor,Zurich,45,1,6,"(122, 16)",81.0,41.0,10.588340703473419,2.120317864467126,0.39681976107432004,0.09679883022122543,60
linearregression,Auckland,90,1,6,"(1469, 16)",115.25,57.61666666666667,17.820409455060734,41.265442874809814,0.40161407479675226,0.25843032167077234,60
linearregression,Auckland,70,1,6,"(1031, 16)",114.36666666666666,57.25,57.72308279850326,161.67596826282255,0.2762962265932491,0.313890658380822,60
randomforestregressor,Mumbai,25,1,6,"(54, 16)",36.0,18.0,7.077852985402577,1.4449370773007795,0.17144585427700235,0.13814945808690723,60
linearregression,Zurich,85,1,6,"(330, 16)",114.41666666666667,57.233333333333334,13.578955025607803,15.447542572087167,0.27179441835411083,0.152102633628938,60
linearregression,Zurich,70,1,6,"(247, 16)",115.73333333333333,57.86666666666667,13.45390743114238,10.45102064149833,0.2448029358680506,0.20530291220995844,60
linearregression,Mumbai,105,1,6,"(505, 16)",116.06666666666666,58.05,94.89803416311062,158.63712987934522,0.0649216202972939,0.1526939211009733,60
gradientboostingregressor,Bogota,90,1,6,"(626, 16)",114.11666666666666,57.016666666666666,7.36613886616695,2.1040705218446587,0.651338695470525,0.11121415630660111,60
randomforestregressor,NewYorkCity,70,1,6,"(1681, 16)",114.43333333333334,57.25,6.269032819206014,1.2960116518435079,0.3144934920544745,0.11456810627136008,60
