CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,2,train,0,streets_per_node_proportion_1,0.003228296038952457
Singapore,50,2,train,0,streets_per_node_proportion_2,0.03540065764607456
Singapore,50,2,train,0,streets_per_node_proportion_4,0.01340290237159153
Singapore,50,2,train,0,streets_per_node_count_5,0.03335677532284213
Singapore,50,2,train,0,streets_per_node_proportion_5,0.028023908412869527
Singapore,50,2,train,0,global_betweenness,0.0683127154716153
Singapore,50,2,train,1,n,0.027110647898866046
Singapore,50,2,train,1,m,0.023111765455121842
Singapore,50,2,train,1,k_avg,0.1274564730207161
Singapore,50,2,train,1,edge_length_total,0.052763664572409885
Singapore,50,2,train,1,edge_length_avg,0.06854361392349277
Singapore,50,2,train,1,streets_per_node_avg,0.03581372319798642
Singapore,50,2,train,1,street_length_total,0.028378329793723494
Singapore,50,2,train,1,circuity_avg,0.04891312400316921
Singapore,50,2,train,1,metered_count,0.13684696405382724
Singapore,50,2,train,1,non_metered_count,0.13295086500661604
Singapore,50,2,train,1,total_crossings,0.7138649491199283
Singapore,50,2,train,1,betweenness,0.05542257157381338
Singapore,50,2,train,1,lane_density,0.04324625086352283
Singapore,50,2,train,1,streets_per_node_proportion_1,0.003908950708882963
Singapore,50,2,train,1,streets_per_node_proportion_2,0.04826882020296604
Singapore,50,2,train,1,streets_per_node_proportion_4,0.020034998987369195
Singapore,50,2,train,1,streets_per_node_count_5,0.04328000588989449
Singapore,50,2,train,1,streets_per_node_proportion_5,0.06200111897174474
Singapore,50,2,train,1,global_betweenness,0.08751834576137012
Singapore,50,2,train,2,n,0.053645752480750236
Singapore,50,2,train,2,m,0.023866320749461923
Singapore,50,2,train,2,k_avg,0.1682574814041432
Singapore,50,2,train,2,edge_length_total,0.043324814232905094
Singapore,50,2,train,2,edge_length_avg,0.050287376822146984
Singapore,50,2,train,2,streets_per_node_avg,0.027838437872150047
Singapore,50,2,train,2,street_length_total,0.0375211888700147
Singapore,50,2,train,2,circuity_avg,0.03314245552922192
Singapore,50,2,train,2,metered_count,0.12111293111887358
Singapore,50,2,train,2,non_metered_count,0.08163472739886374
Singapore,50,2,train,2,total_crossings,0.5773582702829869
